BioImpReal,BioImpImaginary,PacketCounter,TimeStamp
276.56597900390625,-12.508155822753906,45,1690500911.9750485
282.0396728515625,-11.729521751403809,46,1690500912.5752394
211.92755126953125,-7.85571813583374,47,1690500913.204958
211.13697814941406,-6.840356826782227,48,1690500913.7750962
210.13975524902344,-5.807530403137207,49,1690500914.3748431
210.1949005126953,-5.989875793457031,50,1690500914.974756
210.5665740966797,-3.4109888076782227,51,1690500915.544647
212.04058837890625,-1.9246318340301514,52,1690500916.1745386
213.4656219482422,-0.31450942158699036,53,1690500916.7448082
214.67625427246094,1.7874120473861694,54,1690500917.3450305
216.7888946533203,2.4418723583221436,55,1690500917.9454126
217.9441680908203,5.623416423797607,56,1690500918.5446174
219.5762176513672,9.44383430480957,57,1690500919.1456833
228.9888916015625,9.879158973693848,58,1690500919.7449353
240.3180389404297,12.658239364624023,59,1690500920.3459277
253.0721893310547,19.37674331665039,60,1690500920.9451368
266.7644348144531,31.300495147705078,61,1690500921.5454867
279.00311279296875,51.600582122802734,62,1690500922.1455452
286.037353515625,79.03974914550781,63,1690500922.7447999
-284.8570861816406,-108.90751647949219,64,1690500923.344749
-272.5816345214844,-142.30889892578125,65,1690500923.945106
-254.3416748046875,-170.07684326171875,66,1690500924.545098
-230.03257751464844,-182.3619842529297,67,1690500925.1448522
-212.35781860351562,-191.09568786621094,68,1690500925.7448432
-201.50384521484375,-191.81639099121094,69,1690500926.3445628
-195.43807983398438,-188.63192749023438,70,1690500926.9448097
-197.977783203125,-201.6606903076172,71,1690500927.5447145
-205.6526336669922,-219.95123291015625,72,1690500928.1448507
-217.9793243408203,-239.4907684326172,73,1690500928.744609
-233.39599609375,-257.8163146972656,74,1690500929.3450916
-254.8854217529297,-281.0339050292969,75,1690500929.9451582
-284.7510986328125,-307.3756103515625,76,1690500930.5450034
-315.8946838378906,-329.9472351074219,77,1690500931.1450863
-350.4410095214844,-352.0592041015625,78,1690500931.7453108
-387.5849609375,-373.4862365722656,79,1690500932.3446555
-423.2264404296875,-389.8080139160156,80,1690500932.9446726
-453.97900390625,-393.8731994628906,81,1690500933.545173
-495.62237548828125,-407.77716064453125,82,1690500934.1451316
-545.66650390625,-422.11212158203125,83,1690500934.7444613
-587.0303955078125,-429.8517150878906,84,1690500935.3444529
-637.4737548828125,-432.5894775390625,85,1690500935.944445
-686.96630859375,-433.9827880859375,86,1690500936.5460405
-683.9213256835938,-402.70379638671875,87,1690500937.1451082
-727.5809936523438,-390.5862121582031,88,1690500937.744229
-758.666259765625,-378.8564453125,89,1690500938.3446298
-793.1873168945312,-362.6931457519531,90,1690500938.9444067
-828.1986083984375,-341.2826843261719,91,1690500939.544762
-858.5254516601562,-317.0932312011719,92,1690500940.1452374
-874.4418334960938,-294.41400146484375,93,1690500940.7445688
-884.8253173828125,-268.6018981933594,94,1690500941.3451486
-901.2704467773438,-235.5026397705078,95,1690500941.9444637
-906.5498046875,-212.47572326660156,96,1690500942.5451326
-905.0236206054688,-182.09054565429688,97,1690500943.145025
-901.7493896484375,-153.03924560546875,98,1690500943.7441542
-903.4019775390625,-127.1678237915039,99,1690500944.3446858
-298.1087951660156,38.406219482421875,0,1690500945.034421
295.6766357421875,-25.818206787109375,1,1690500945.6048393
271.94769287109375,-30.658584594726562,2,1690500946.234925
266.8689880371094,-33.36050033569336,3,1690500946.7750163
249.88438415527344,-32.102935791015625,4,1690500947.4351375
259.3914794921875,-33.74787902832031,5,1690500948.004355
241.9058380126953,-31.506383895874023,6,1690500948.574669
238.2132110595703,-31.201635360717773,7,1690500949.1748886
252.03150939941406,-33.070743560791016,8,1690500949.7746043
237.23959350585938,-30.035614013671875,9,1690500950.374966
249.2248077392578,-31.09771728515625,10,1690500950.9750075
229.2324981689453,-27.85556411743164,11,1690500951.6048152
238.41615295410156,-28.41204833984375,12,1690500952.1440773
248.0564422607422,-29.00274658203125,13,1690500952.7449841
242.9730224609375,-27.573244094848633,14,1690500953.3754659
227.42031860351562,-25.215118408203125,15,1690500953.975007
237.48486328125,-25.78411102294922,16,1690500954.5747192
219.7373504638672,-23.249406814575195,17,1690500955.1743364
224.29550170898438,-23.216672897338867,18,1690500955.744668
231.78067016601562,-23.5852108001709,19,1690500956.345026
239.31954956054688,-23.69047737121582,20,1690500956.9441373
244.29837036132812,-24.019203186035156,21,1690500957.5449626
218.76486206054688,-20.994251251220703,22,1690500958.1445692
220.96646118164062,-20.86325454711914,23,1690500958.7444928
225.9127655029297,-20.951078414916992,24,1690500959.3445723
230.9384765625,-21.013446807861328,25,1690500959.9447858
238.9554901123047,-21.189332962036133,26,1690500960.544656
244.14755249023438,-21.088897705078125,27,1690500961.1443317
249.02931213378906,-22.38418960571289,28,1690500961.7444394
257.55084228515625,-22.48253631591797,29,1690500962.3745902
215.16265869140625,-18.189228057861328,30,1690500962.9440544
217.55921936035156,-17.83374786376953,31,1690500963.5454152
219.83590698242188,-17.51105499267578,32,1690500964.144323
224.89707946777344,-17.36614418029785,33,1690500964.7445161
227.13829040527344,-16.91461753845215,34,1690500965.3442209
232.18099975585938,-16.729032516479492,35,1690500965.9446673
237.46824645996094,-16.482051849365234,36,1690500966.5447652
239.80848693847656,-16.106325149536133,37,1690500967.1442006
244.984619140625,-15.861618995666504,38,1690500967.7446105
250.3889617919922,-15.693486213684082,39,1690500968.3445575
252.3038787841797,-13.879607200622559,40,1690500968.9141314
258.0576477050781,-14.803229331970215,41,1690500969.5146754
257.47821044921875,-14.000370025634766,42,1690500970.1138442
263.6667175292969,-14.99548053741455,43,1690500970.7142801
271.5312194824219,-13.223991394042969,44,1690500971.3141904
277.0390319824219,-12.581476211547852,45,1690500971.9139845
282.6788024902344,-11.787109375,46,1690500972.5141015
212.44638061523438,-7.8999342918396,47,1690500973.1140933
211.51695251464844,-7.007213115692139,48,1690500973.7144043
210.56365966796875,-5.839577674865723,49,1690500974.314063
210.63084411621094,-6.123589992523193,50,1690500974.9140747
210.9888916015625,-3.4587478637695312,51,1690500975.5147805
212.49127197265625,-2.0692412853240967,52,1690500976.1145582
213.7838592529297,-0.3821057379245758,53,1690500976.7146597
215.0233917236328,1.7147009372711182,54,1690500977.3144245
217.08473205566406,2.326667308807373,55,1690500977.9143052
218.22308349609375,5.624362468719482,56,1690500978.5139651
219.83047485351562,9.532332420349121,57,1690500979.1138804
229.25045776367188,9.877947807312012,58,1690500979.7140765
240.7500457763672,12.651729583740234,59,1690500980.3150203
253.38514709472656,19.173870086669922,60,1690500980.9150774
266.9573059082031,31.27442169189453,61,1690500981.5153182
278.9998779296875,51.23252868652344,62,1690500982.1139104
286.3255310058594,78.84732055664062,63,1690500982.714016
-284.9483337402344,-108.90945434570312,64,1690500983.3149085
-272.89825439453125,-142.23020935058594,65,1690500983.9144201
-254.75682067871094,-169.95547485351562,66,1690500984.5147047
-230.4364013671875,-182.4034881591797,67,1690500985.1138146
-212.69215393066406,-191.06854248046875,68,1690500985.7141402
-201.83644104003906,-191.5173797607422,69,1690500986.3141797
-195.61227416992188,-188.3885498046875,70,1690500986.914172
-198.20306396484375,-201.45306396484375,71,1690500987.5141525
-205.8003692626953,-219.7103729248047,72,1690500988.1140375
-218.18223571777344,-239.00709533691406,73,1690500988.7144427
-233.80401611328125,-257.26959228515625,74,1690500989.3140833
-255.28294372558594,-280.4206237792969,75,1690500989.914368
-285.17431640625,-306.5246276855469,76,1690500990.5145698
-316.341064453125,-328.82025146484375,77,1690500991.1143012
-350.9414367675781,-351.0001220703125,78,1690500991.7145884
-388.3024597167969,-372.29766845703125,79,1690500992.3135476
-423.6121520996094,-388.923828125,80,1690500992.9150538
-454.54736328125,-392.59197998046875,81,1690500993.5141547
-495.77471923828125,-406.5963134765625,82,1690500994.1139445
-545.4242553710938,-420.77337646484375,83,1690500994.714453
-586.9773559570312,-428.3530578613281,84,1690500995.3141484
-637.7671508789062,-430.2146911621094,85,1690500995.9150283
-687.4126586914062,-431.0240478515625,86,1690500996.544172
-684.5894775390625,-400.15631103515625,87,1690500997.114004
-727.5521240234375,-387.17620849609375,88,1690500997.7134352
-758.4142456054688,-374.37982177734375,89,1690500998.3145154
-792.3134765625,-357.0945129394531,90,1690500998.914507
-827.822509765625,-336.1742248535156,91,1690500999.5148416
-857.0763549804688,-310.955078125,92,1690501000.113763
-871.94873046875,-288.08746337890625,93,1690501000.683855
-881.54296875,-262.6866455078125,94,1690501001.2839286
-897.9302368164062,-230.08126831054688,95,1690501001.883919
-903.4663696289062,-207.33792114257812,96,1690501002.4842572
-902.0767211914062,-177.39239501953125,97,1690501003.0843155
-897.7982788085938,-149.2732696533203,98,1690501003.683311
-899.6796264648438,-123.59406280517578,99,1690501004.2843053
-298.7067565917969,37.8983268737793,0,1690501004.9739974
296.14410400390625,-24.602514266967773,1,1690501005.5736227
271.73486328125,-30.69000816345215,2,1690501006.1736689
266.7498474121094,-33.317745208740234,3,1690501006.743762
249.67889404296875,-32.082679748535156,4,1690501007.3736546
259.2023620605469,-33.71533966064453,5,1690501007.9736516
241.6387481689453,-31.4321346282959,6,1690501008.5437527
238.05450439453125,-31.175914764404297,7,1690501009.1436968
251.86952209472656,-33.02031707763672,8,1690501009.7441986
237.1676483154297,-30.008710861206055,9,1690501010.3133016
249.0753631591797,-31.03958511352539,10,1690501010.913566
229.06137084960938,-27.816326141357422,11,1690501011.514613
238.3796844482422,-28.371706008911133,12,1690501012.114527
247.88136291503906,-28.95339012145996,13,1690501012.7137675
242.84469604492188,-27.52573585510254,14,1690501013.344805
227.26681518554688,-25.162925720214844,15,1690501013.9446185
237.2722625732422,-25.68250274658203,16,1690501014.5142078
219.60003662109375,-23.13917350769043,17,1690501015.11473
224.09124755859375,-23.149883270263672,18,1690501015.7144065
231.58663940429688,-23.5412540435791,19,1690501016.315828
239.1353759765625,-23.5794734954834,20,1690501016.91547
244.09890747070312,-23.953886032104492,21,1690501017.5149345
218.61619567871094,-20.94645881652832,22,1690501018.1146567
220.72747802734375,-20.76585578918457,23,1690501018.7147555
225.66671752929688,-20.8393497467041,24,1690501019.314857
230.6848907470703,-20.941152572631836,25,1690501019.914185
238.5652313232422,-21.099288940429688,26,1690501020.513492
243.7143096923828,-20.973167419433594,27,1690501021.1140246
248.5492706298828,-22.362062454223633,28,1690501021.7144468
257.0420837402344,-22.35875129699707,29,1690501022.3149283
214.82847595214844,-18.026914596557617,30,1690501022.9142044
217.1154022216797,-17.708961486816406,31,1690501023.5139306
219.4771270751953,-17.354093551635742,32,1690501024.0834882
224.5365753173828,-17.186052322387695,33,1690501024.684063
226.77175903320312,-16.81073760986328,34,1690501025.284546
231.7540740966797,-16.566387176513672,35,1690501025.883253
237.1256561279297,-16.439682006835938,36,1690501026.4840856
239.486083984375,-15.923022270202637,37,1690501027.084004
244.65179443359375,-15.777637481689453,38,1690501027.683998
250.08326721191406,-15.557456970214844,39,1690501028.2839928
252.03187561035156,-13.781342506408691,40,1690501028.883552
257.87890625,-14.738847732543945,41,1690501029.484461
257.39678955078125,-13.884577751159668,42,1690501030.083223
263.4185485839844,-14.822370529174805,43,1690501030.6841128
271.28594970703125,-13.021795272827148,44,1690501031.283981
276.851806640625,-12.42171573638916,45,1690501031.8834224
282.4103088378906,-11.695039749145508,46,1690501032.483967
212.1959991455078,-7.823467254638672,47,1690501033.0839741
211.32882690429688,-6.840352535247803,48,1690501033.713771
210.38267517089844,-5.77922248840332,49,1690501034.2838273
210.5557861328125,-5.9909563064575195,50,1690501034.8837852
210.87159729003906,-3.4015893936157227,51,1690501035.4837813
212.40011596679688,-1.9288097620010376,52,1690501036.083837
213.6807098388672,-0.32361894845962524,53,1690501036.6838288
214.94859313964844,1.7658295631408691,54,1690501037.283822
217.01528930664062,2.4333531856536865,55,1690501037.8837821
218.158447265625,5.649692058563232,56,1690501038.483739
219.96522521972656,9.441686630249023,57,1690501039.0838134
229.320068359375,9.962108612060547,58,1690501039.6838045
240.7259521484375,12.618579864501953,59,1690501040.283797
253.40896606445312,19.37823486328125,60,1690501040.8847885
266.9289855957031,31.30786895751953,61,1690501041.4847777
279.02996826171875,51.547245025634766,62,1690501042.0837731
286.40869140625,78.972900390625,63,1690501042.683765
-285.2487487792969,-108.92736053466797,64,1690501043.2833316
-272.7296447753906,-142.35012817382812,65,1690501043.8833249
-254.36448669433594,-170.10838317871094,66,1690501044.483273
-230.06057739257812,-182.4112091064453,67,1690501045.0832577
-212.5655059814453,-191.1190185546875,68,1690501045.6832795
-201.35133361816406,-191.61436462402344,69,1690501046.283278
-195.24546813964844,-188.42054748535156,70,1690501046.8833172
-197.74038696289062,-201.62188720703125,71,1690501047.453354
-205.17001342773438,-219.71234130859375,72,1690501048.05349
-217.602783203125,-239.17892456054688,73,1690501048.6534815
-233.24168395996094,-257.50555419921875,74,1690501049.253476
-254.76199340820312,-280.5388488769531,75,1690501049.853737
-284.67999267578125,-306.6880187988281,76,1690501050.453737
-315.5458984375,-329.29046630859375,77,1690501051.0537164
-350.35614013671875,-351.51861572265625,78,1690501051.6537068
-387.04412841796875,-372.730224609375,79,1690501052.2537029
-422.9165344238281,-389.3681945800781,80,1690501052.8536885
-453.50146484375,-393.2050476074219,81,1690501053.4536567
-494.5858154296875,-407.2964172363281,82,1690501054.05367
-544.6304931640625,-421.50787353515625,83,1690501054.6536622
-585.84912109375,-429.7236633300781,84,1690501055.2536535
-635.9639282226562,-432.1914978027344,85,1690501055.8536448
-686.2171630859375,-433.2054748535156,86,1690501056.4536378
-683.0884399414062,-401.4305725097656,87,1690501057.053636
-726.0178833007812,-388.97344970703125,88,1690501057.6536279
-757.79736328125,-376.4823913574219,89,1690501058.2535727
-791.6603393554688,-359.7245788574219,90,1690501058.8536038
-827.004150390625,-338.3203430175781,91,1690501059.4536045
-856.9373168945312,-313.86260986328125,92,1690501060.053364
-871.5177001953125,-289.78094482421875,93,1690501060.6532629
-881.1483154296875,-264.1053161621094,94,1690501061.253709
-898.0084228515625,-231.07904052734375,95,1690501061.854196
-902.5997314453125,-207.0199432373047,96,1690501062.4541876
-901.0943603515625,-178.29409790039062,97,1690501063.055177
-897.6166381835938,-148.79736328125,98,1690501063.6561651
-899.190673828125,-123.78952026367188,99,1690501064.2541635
-298.9430847167969,37.93135070800781,0,1690501064.942833
296.1616516113281,-24.612987518310547,1,1690501065.5438805
271.7181091308594,-30.72066879272461,2,1690501066.1439543
266.4691467285156,-33.35675048828125,3,1690501066.7131128
249.6084747314453,-32.133026123046875,4,1690501067.342591
259.0765380859375,-33.724998474121094,5,1690501067.9137564
241.5310516357422,-31.437528610229492,6,1690501068.513547
238.037353515625,-31.132423400878906,7,1690501069.1130648
251.82176208496094,-33.028472900390625,8,1690501069.6830275
236.9925537109375,-29.962635040283203,9,1690501070.2835584
249.02003479003906,-31.086395263671875,10,1690501070.883434
228.97894287109375,-27.830188751220703,11,1690501071.4837956
238.1106719970703,-28.292203903198242,12,1690501072.1134272
247.7447052001953,-28.929731369018555,13,1690501072.6835928
242.72393798828125,-27.465011596679688,14,1690501073.312836
227.13430786132812,-25.075525283813477,15,1690501073.8831942
237.20660400390625,-25.696624755859375,16,1690501074.4832642
219.47369384765625,-23.14089012145996,17,1690501075.082992
223.96975708007812,-23.088722229003906,18,1690501075.6834054
231.4468994140625,-23.497413635253906,19,1690501076.2827694
239.00592041015625,-23.530254364013672,20,1690501076.8827224
243.97357177734375,-23.89935302734375,21,1690501077.484686
218.48793029785156,-20.852128982543945,22,1690501078.0832808
220.67526245117188,-20.727203369140625,23,1690501078.6533015
225.5626983642578,-20.80672836303711,24,1690501079.2530425
230.57815551757812,-20.91524314880371,25,1690501079.8534937
238.41659545898438,-21.091142654418945,26,1690501080.4527812
243.59271240234375,-20.96478271484375,27,1690501081.052816
248.4308319091797,-22.27218246459961,28,1690501081.6530373
256.952880859375,-22.33418083190918,29,1690501082.2525682
214.6003875732422,-18.021316528320312,30,1690501082.852653
216.97535705566406,-17.666271209716797,31,1690501083.4525886
219.3184356689453,-17.369298934936523,32,1690501084.0535061
224.27854919433594,-17.12812042236328,33,1690501084.6530719
226.57501220703125,-16.77873420715332,34,1690501085.2527797
231.61744689941406,-16.550729751586914,35,1690501085.853177
236.75489807128906,-16.359134674072266,36,1690501086.4528692
239.26414489746094,-15.898611068725586,37,1690501087.052862
244.4040985107422,-15.684579849243164,38,1690501087.6524158
249.62384033203125,-15.471216201782227,39,1690501088.252876
251.55133056640625,-13.669857025146484,40,1690501088.8535101
257.4359436035156,-14.572973251342773,41,1690501089.453084
256.81463623046875,-13.74665355682373,42,1690501090.0526779
262.8656005859375,-14.582758903503418,43,1690501090.653298
270.836181640625,-12.886442184448242,44,1690501091.2534719
276.280517578125,-12.266912460327148,45,1690501091.8535194
281.76336669921875,-11.399340629577637,46,1690501092.453407
211.69044494628906,-7.576969146728516,47,1690501093.0533497
210.90887451171875,-6.641732215881348,48,1690501093.6525562
209.92120361328125,-5.573267459869385,49,1690501094.2524838
209.9599151611328,-5.731931686401367,50,1690501094.8533554
210.49244689941406,-3.137422800064087,51,1690501095.4224389
211.7215118408203,-1.6238211393356323,52,1690501096.0225108
212.99098205566406,0.07111349701881409,53,1690501096.6225438
214.27908325195312,2.2305500507354736,54,1690501097.2233407
216.2144775390625,2.7685623168945312,55,1690501097.8231058
217.26058959960938,6.211845874786377,56,1690501098.4233463
218.98130798339844,10.056659698486328,57,1690501099.0223436
228.12132263183594,10.678325653076172,58,1690501099.6232123
239.50621032714844,13.46561336517334,59,1690501100.223205
252.20127868652344,20.081933975219727,60,1690501100.8226552
265.4396667480469,32.26408386230469,61,1690501101.4236102
277.3393859863281,52.458221435546875,62,1690501102.0232801
284.4091491699219,79.93917083740234,63,1690501102.6234927
-283.3617858886719,-109.73726654052734,64,1690501103.223176
-270.72833251953125,-142.99282836914062,65,1690501103.82286
-252.31639099121094,-170.45277404785156,66,1690501104.422483
-227.8120574951172,-182.7172088623047,67,1690501105.0228772
-210.40115356445312,-191.381591796875,68,1690501105.62247
-199.41778564453125,-191.81410217285156,69,1690501106.2229524
-193.20079040527344,-188.77163696289062,70,1690501106.8226242
-195.66763305664062,-202.064453125,71,1690501107.4220178
-203.02293395996094,-220.27305603027344,72,1690501108.0234542
-215.50665283203125,-239.68441772460938,73,1690501108.6230109
-231.23345947265625,-258.1073913574219,74,1690501109.2225833
-252.6400909423828,-281.37640380859375,75,1690501109.8231058
-283.241943359375,-307.5513610839844,76,1690501110.4230852
-313.93994140625,-330.2786865234375,77,1690501111.0227315
-349.4075622558594,-352.0079040527344,78,1690501111.6228747
-386.7969055175781,-373.0867004394531,79,1690501112.22293
-422.36968994140625,-389.6732482910156,80,1690501112.8224292
-453.89178466796875,-393.38116455078125,81,1690501113.422658
-495.02752685546875,-406.7273254394531,82,1690501114.0232522
-545.5839233398438,-420.6304626464844,83,1690501114.6221647
-586.7677001953125,-428.3606262207031,84,1690501115.2223291
-637.1944580078125,-430.072998046875,85,1690501115.8224368
-686.8090209960938,-431.1923828125,86,1690501116.4225066
-684.228759765625,-399.9261474609375,87,1690501117.0223331
-726.7735595703125,-387.56463623046875,88,1690501117.6220298
-757.9077758789062,-376.0616760253906,89,1690501118.2227476
-792.3233032226562,-360.0276794433594,90,1690501118.8229074
-827.5726928710938,-338.3658752441406,91,1690501119.4220507
-857.1935424804688,-313.6983337402344,92,1690501120.0233374
-872.8330078125,-290.99951171875,93,1690501120.6229303
-881.7949829101562,-266.0469665527344,94,1690501121.2229223
-898.7677001953125,-232.5192108154297,95,1690501121.8229172
-904.39013671875,-209.37503051757812,96,1690501122.4229183
-902.6822509765625,-181.09059143066406,97,1690501123.022898
-898.7557983398438,-151.782958984375,98,1690501123.6228917
-901.5582885742188,-125.63679504394531,99,1690501124.2228818
-298.3389892578125,38.34434509277344,0,1690501124.9125743
295.5410461425781,-25.977243423461914,1,1690501125.4826665
271.8453674316406,-30.76958656311035,2,1690501126.0826573
266.60760498046875,-33.43857955932617,3,1690501126.6527498
249.62149047851562,-32.13718795776367,4,1690501127.3125417
259.21820068359375,-33.8223762512207,5,1690501127.8823347
241.63186645507812,-31.5403995513916,6,1690501128.4524264
237.9822235107422,-31.194225311279297,7,1690501129.0525239
251.97137451171875,-33.126686096191406,8,1690501129.6525145
237.061279296875,-30.05817222595215,9,1690501130.252627
248.95155334472656,-31.0712890625,10,1690501130.8526187
229.16329956054688,-27.933917999267578,11,1690501131.4524653
238.3222198486328,-28.380126953125,12,1690501132.0220258
247.867431640625,-28.949565887451172,13,1690501132.6223001
242.8629913330078,-27.51084327697754,14,1690501133.2526295
227.31610107421875,-25.19888687133789,15,1690501133.8525958
237.29335021972656,-25.737205505371094,16,1690501134.4529665
219.5760040283203,-23.182161331176758,17,1690501135.05263
224.2454071044922,-23.198640823364258,18,1690501135.6523254
231.60862731933594,-23.505855560302734,19,1690501136.252606
239.21453857421875,-23.646900177001953,20,1690501136.8523157
244.19485473632812,-24.013084411621094,21,1690501137.4524639
218.5513916015625,-20.90835189819336,22,1690501138.0524385
220.8072967529297,-20.813615798950195,23,1690501138.6217513
225.7332763671875,-20.83993148803711,24,1690501139.2221665
230.63446044921875,-20.89697265625,25,1690501139.821744
238.6094512939453,-21.109193801879883,26,1690501140.4217305
243.82315063476562,-21.00137710571289,27,1690501141.0219758
248.5680694580078,-22.285114288330078,28,1690501141.622692
257.1448059082031,-22.383790969848633,29,1690501142.2226834
214.8582000732422,-18.045555114746094,30,1690501142.823682
217.2213897705078,-17.66675567626953,31,1690501143.4226673
219.60935974121094,-17.363445281982422,32,1690501144.022659
224.6696319580078,-17.190752029418945,33,1690501144.6226623
226.9132843017578,-16.83759880065918,34,1690501145.2225742
232.02523803710938,-16.58415985107422,35,1690501145.8226156
237.2305908203125,-16.384395599365234,36,1690501146.4226298
239.4978790283203,-15.945836067199707,37,1690501147.0226548
244.7762451171875,-15.694422721862793,38,1690501147.6225827
250.10848999023438,-15.514004707336426,39,1690501148.2226052
252.0619354248047,-13.629300117492676,40,1690501148.8225985
257.8426513671875,-14.577312469482422,41,1690501149.4225175
257.34918212890625,-13.87509822845459,42,1690501150.0524411
263.3336181640625,-14.656604766845703,43,1690501150.6226952
271.2918701171875,-12.9974365234375,44,1690501151.2225754
276.8551330566406,-12.302694320678711,45,1690501151.822605
282.4453125,-11.55394458770752,46,1690501152.422531
212.1863250732422,-7.702731609344482,47,1690501153.0225132
211.5565643310547,-6.724778175354004,48,1690501153.6226468
210.50987243652344,-5.620014190673828,49,1690501154.2235663
210.8329315185547,-5.928708553314209,50,1690501154.8226862
211.236328125,-3.3126230239868164,51,1690501155.3927782
212.60568237304688,-1.7848042249679565,52,1690501155.9916408
213.98118591308594,-0.10266534984111786,53,1690501156.591634
215.2911376953125,1.8877097368240356,54,1690501157.192708
217.25592041015625,2.4957222938537598,55,1690501157.7926128
218.78794860839844,5.686546802520752,56,1690501158.3923671
220.44712829589844,9.47002124786377,57,1690501158.992432
229.79615783691406,9.88154125213623,58,1690501159.5926104
241.47747802734375,12.626331329345703,59,1690501160.1927633
254.1868438720703,19.173789978027344,60,1690501160.7917266
267.746337890625,31.247556686401367,61,1690501161.392087
279.9201354980469,51.40201187133789,62,1690501161.9924304
287.37811279296875,78.88367462158203,63,1690501162.5924227
-286.3766784667969,-109.0468521118164,64,1690501163.1924558
-273.7792053222656,-142.5579376220703,65,1690501163.7924433
-255.62698364257812,-170.4739990234375,66,1690501164.3919332
-231.4120635986328,-182.72418212890625,67,1690501164.9923658
-213.5373077392578,-191.61851501464844,68,1690501165.5922804
-202.7607421875,-191.97772216796875,69,1690501166.192273
-196.2482147216797,-188.9607391357422,70,1690501166.7916086
-198.89633178710938,-201.9447021484375,71,1690501167.391601
-206.46136474609375,-220.33535766601562,72,1690501167.9926202
-218.98916625976562,-239.3893585205078,73,1690501168.5926483
-234.9098663330078,-258.2467041015625,74,1690501169.1913133
-256.5730895996094,-281.2529602050781,75,1690501169.791597
-286.6447448730469,-307.0304260253906,76,1690501170.392464
-317.631591796875,-330.0209655761719,77,1690501170.9920416
-352.4915466308594,-352.01641845703125,78,1690501171.5920537
-389.7840576171875,-373.1396179199219,79,1690501172.1918817
-425.56597900390625,-389.93084716796875,80,1690501172.7918751
-456.56756591796875,-393.6781921386719,81,1690501173.391686
-497.84521484375,-407.9028015136719,82,1690501173.991882
-547.8380126953125,-420.9132995605469,83,1690501174.5919402
-589.1700439453125,-429.0130920410156,84,1690501175.1921227
-639.5482788085938,-431.6800537109375,85,1690501175.7920086
-689.5155639648438,-432.63262939453125,86,1690501176.391489
-686.6694946289062,-401.3459167480469,87,1690501176.9915648
-729.7718505859375,-389.0794372558594,88,1690501177.592695
-760.995361328125,-376.5267028808594,89,1690501178.1917555
-795.7142944335938,-360.6189880371094,90,1690501178.791746
-830.461669921875,-338.8532409667969,91,1690501179.391773
-860.3729858398438,-314.4396057128906,92,1690501179.9916565
-876.164794921875,-292.2874450683594,93,1690501180.591648
-886.1827392578125,-265.9732666015625,94,1690501181.1916401
-903.18017578125,-233.97052001953125,95,1690501181.7916315
-908.0689086914062,-210.5397186279297,96,1690501182.3916237
-906.4894409179688,-181.25900268554688,97,1690501182.9916155
-902.8836669921875,-152.32566833496094,98,1690501183.5916073
-904.8756713867188,-125.42855072021484,99,1690501184.1916738
-300.19989013671875,38.48826217651367,0,1690501184.8519034
296.8322448730469,-26.33439826965332,1,1690501185.451895
272.7886047363281,-30.976694107055664,2,1690501186.0518863
267.7218017578125,-33.636146545410156,3,1690501186.6223075
250.5790557861328,-32.351871490478516,4,1690501187.2522058
260.0669250488281,-34.01469802856445,5,1690501187.8513258
242.5723419189453,-31.70587158203125,6,1690501188.4214177
238.8326873779297,-31.40730857849121,7,1690501189.02141
252.6849365234375,-33.23229217529297,8,1690501189.6214015
237.9486083984375,-30.240354537963867,9,1690501190.1914937
249.8580322265625,-31.29773712158203,10,1690501190.791752
229.77145385742188,-28.081829071044922,11,1690501191.391744
239.0470733642578,-28.606815338134766,12,1690501191.991737
248.6125946044922,-29.126590728759766,13,1690501192.5917287
243.47845458984375,-27.690336227416992,14,1690501193.2217085
227.95159912109375,-25.325162887573242,15,1690501193.8216927
237.87562561035156,-25.88089942932129,16,1690501194.4216664
220.08538818359375,-23.34857749938965,17,1690501195.0216289
224.74948120117188,-23.29749298095703,18,1690501195.6216505
232.07925415039062,-23.703245162963867,19,1690501196.191741
239.79002380371094,-23.765384674072266,20,1690501196.7917366
244.76345825195312,-24.124174118041992,21,1690501197.3927622
219.098388671875,-21.08864402770996,22,1690501197.9917352
221.31149291992188,-20.97176170349121,23,1690501198.5917149
226.2377166748047,-21.021974563598633,24,1690501199.1917038
231.20997619628906,-21.050485610961914,25,1690501199.791715
239.1313018798828,-21.25413703918457,26,1690501200.3916855
244.26304626464844,-21.167369842529297,27,1690501200.991677
249.20521545410156,-22.462942123413086,28,1690501201.5917065
257.6499938964844,-22.596214294433594,29,1690501202.1916625
215.20037841796875,-18.213014602661133,30,1690501202.79124
217.64967346191406,-17.88568878173828,31,1690501203.391314
219.93063354492188,-17.505434036254883,32,1690501203.9620528
224.93357849121094,-17.283924102783203,33,1690501204.5627213
227.25135803222656,-16.965927124023438,34,1690501205.1617181
232.35397338867188,-16.696916580200195,35,1690501205.762058
237.51148986816406,-16.491228103637695,36,1690501206.362056
239.9001922607422,-16.08338165283203,37,1690501206.9620433
245.20069885253906,-15.851204872131348,38,1690501207.560961
250.39427185058594,-15.663899421691895,39,1690501208.161279
252.30465698242188,-13.753798484802246,40,1690501208.7607777
258.2671813964844,-14.692919731140137,41,1690501209.3617666
257.66119384765625,-13.990833282470703,42,1690501209.9616685
263.7948303222656,-14.836228370666504,43,1690501210.5616605
271.82415771484375,-13.077531814575195,44,1690501211.1620111
277.14764404296875,-12.49059009552002,45,1690501211.761256
