Acel_X,Acel_Y,Acel_Z,AngVel_X,AngVel_Y,AngVel_Z,PacketCounter,PacketLoss,Timestamp
-84,31,7618,49,-427,-29,733,10,11:28:21.982617
-91,29,7621,57,-417,-36,743,10,11:28:22.022298
-83,41,7634,53,-424,-33,753,10,11:28:22.063259
-84,40,7622,51,-423,-32,763,10,11:28:22.102155
-84,32,7620,49,-421,-35,773,10,11:28:22.142327
-88,28,7618,42,-423,-31,783,10,11:28:22.182377
-91,55,7629,52,-423,-39,793,10,11:28:22.222161
-82,40,7619,51,-422,-38,803,10,11:28:22.261919
-94,33,7608,46,-420,-36,813,10,11:28:22.302023
-88,49,7614,45,-422,-36,823,10,11:28:22.349242
-85,39,7623,49,-416,-33,833,10,11:28:22.382714
-94,30,7616,51,-416,-30,843,10,11:28:22.422399
-87,37,7635,56,-424,-35,853,10,11:28:22.462208
-76,44,7625,51,-419,-34,863,10,11:28:22.502188
-87,42,7615,49,-417,-35,873,10,11:28:22.542266
-88,31,7611,47,-426,-32,883,10,11:28:22.582848
-85,34,7619,52,-417,-36,893,10,11:28:22.622188
-87,34,7615,59,-421,-33,903,10,11:28:22.663273
-91,36,7614,54,-422,-33,913,10,11:28:22.701986
-91,40,7617,52,-423,-37,923,10,11:28:22.741392
-87,46,7630,51,-422,-36,933,10,11:28:22.782037
-82,34,7629,57,-419,-32,943,10,11:28:22.822380
-83,36,7604,43,-423,-39,953,10,11:28:22.862325
-87,41,7614,55,-420,-32,963,10,11:28:22.902955
-85,43,7621,47,-422,-38,973,10,11:28:22.943222
-94,39,7621,51,-422,-30,983,10,11:28:22.982564
-92,38,7635,49,-421,-32,993,10,11:28:23.022803
-80,29,7631,49,-426,-34,1003,10,11:28:23.062070
-85,39,7628,50,-423,-32,1013,10,11:28:23.102451
-87,38,7628,48,-420,-30,1023,10,11:28:23.142231
-96,42,7621,54,-417,-34,1033,10,11:28:23.182312
-95,40,7622,54,-421,-33,1043,10,11:28:23.221476
-92,37,7622,51,-419,-32,1053,10,11:28:23.262288
-86,47,7615,46,-419,-32,1063,10,11:28:23.302040
-98,46,7623,50,-420,-34,1073,10,11:28:23.342276
-101,36,7614,57,-416,-29,1083,10,11:28:23.382360
-91,26,7618,48,-424,-34,1093,10,11:28:23.422299
-76,31,7613,46,-424,-30,1103,10,11:28:23.461753
-86,46,7618,52,-420,-33,1113,10,11:28:23.502026
-72,32,7629,49,-417,-38,1123,10,11:28:23.541292
-78,46,7626,49,-419,-32,1133,10,11:28:23.582085
-86,47,7644,54,-424,-36,1143,10,11:28:23.621946
-93,24,7637,54,-422,-32,1153,10,11:28:23.662072
-93,40,7615,52,-425,-38,1163,10,11:28:23.702383
-79,44,7628,54,-416,-40,1173,10,11:28:23.742151
-92,35,7624,53,-419,-35,1183,10,11:28:23.782321
-89,43,7619,57,-422,-32,1193,10,11:28:23.822153
-79,33,7619,54,-423,-37,1203,10,11:28:23.862139
-78,27,7617,54,-419,-37,1213,10,11:28:23.902031
-89,30,7606,59,-419,-32,1223,10,11:28:23.941681
-74,39,7612,52,-421,-35,1233,10,11:28:23.982037
-86,36,7612,50,-420,-35,1243,10,11:28:24.021675
-81,38,7627,54,-423,-33,1253,10,11:28:24.062271
-87,26,7623,47,-423,-30,1263,10,11:28:24.101633
-88,42,7626,45,-418,-35,1273,10,11:28:24.142130
-82,46,7623,53,-420,-34,1283,10,11:28:24.182330
-88,41,7630,55,-421,-32,1293,10,11:28:24.222217
-90,36,7613,52,-422,-32,1303,10,11:28:24.261489
-89,34,7621,56,-421,-39,1313,10,11:28:24.302271
-91,21,7616,51,-426,-30,1323,10,11:28:24.341285
-85,38,7639,52,-423,-34,1333,10,11:28:24.382035
-90,40,7617,49,-418,-38,1343,10,11:28:24.421689
-78,38,7622,51,-424,-29,1353,10,11:28:24.462304
-79,46,7630,48,-421,-32,1363,10,11:28:24.501980
-90,31,7621,48,-425,-30,1373,10,11:28:24.541565
-88,32,7625,53,-421,-31,1383,10,11:28:24.582127
-91,47,7629,50,-423,-31,1393,10,11:28:24.622284
-85,45,7619,55,-418,-34,1403,10,11:28:24.661658
-96,40,7631,47,-424,-34,1413,10,11:28:24.701954
-85,30,7623,47,-424,-36,1423,10,11:28:24.742523
-78,37,7628,53,-421,-33,1433,10,11:28:24.782039
-77,42,7625,50,-422,-33,1443,10,11:28:24.821688
-76,40,7622,54,-425,-36,1453,10,11:28:24.862325
-86,43,7621,51,-426,-32,1463,10,11:28:24.902640
-80,41,7632,52,-421,-36,1473,10,11:28:24.942308
-87,43,7622,52,-420,-32,1483,10,11:28:24.982258
-76,49,7621,44,-417,-30,1493,10,11:28:25.022131
-82,43,7633,50,-422,-36,1503,10,11:28:25.061711
-80,40,7619,46,-419,-34,1513,10,11:28:25.101979
-86,40,7619,51,-421,-33,1523,10,11:28:25.142367
-87,31,7625,52,-419,-36,1533,10,11:28:25.181975
-79,34,7641,42,-424,-32,1543,10,11:28:25.221599
-88,40,7621,46,-425,-32,1553,10,11:28:25.262367
-98,29,7617,47,-418,-33,1563,10,11:28:25.302324
-84,32,7617,50,-427,-33,1573,10,11:28:25.342291
-88,40,7620,52,-421,-36,1583,10,11:28:25.382236
-74,43,7613,49,-423,-31,1593,10,11:28:25.421668
-86,36,7627,48,-426,-32,1603,10,11:28:25.461580
-94,45,7631,47,-421,-34,1613,10,11:28:25.501777
-86,46,7632,48,-423,-40,1623,10,11:28:25.542288
-93,36,7612,54,-427,-31,1633,10,11:28:25.582035
-84,42,7619,48,-422,-33,1643,10,11:28:25.621529
-84,41,7627,50,-422,-31,1653,10,11:28:25.662332
-85,44,7620,52,-420,-36,1663,10,11:28:25.701578
-82,33,7612,54,-421,-31,1673,10,11:28:25.742255
-87,43,7635,54,-421,-29,1683,10,11:28:25.782311
-81,44,7630,54,-421,-36,1693,10,11:28:25.821386
-76,35,7623,54,-421,-31,1703,10,11:28:25.861715
-74,47,7626,48,-424,-37,1713,10,11:28:25.902750
-83,41,7635,50,-418,-34,1723,10,11:28:25.942688
-77,47,7639,57,-418,-35,1733,10,11:28:25.982264
-76,49,7645,54,-424,-35,1743,10,11:28:26.022070
-80,44,7637,54,-423,-35,1753,10,11:28:26.062104
-76,46,7641,47,-425,-31,1763,10,11:28:26.101639
-75,37,7628,51,-421,-35,1773,10,11:28:26.142156
-87,43,7625,51,-421,-31,1783,10,11:28:26.182101
-99,34,7634,48,-423,-32,1793,10,11:28:26.222264
-77,37,7643,46,-424,-38,1803,10,11:28:26.261684
-74,49,7624,50,-425,-31,1813,10,11:28:26.302389
-78,58,7628,52,-424,-34,1823,10,11:28:26.342574
-88,43,7634,48,-418,-31,1833,10,11:28:26.382029
-89,40,7619,57,-422,-33,1843,10,11:28:26.421551
-86,40,7625,46,-422,-34,1853,10,11:28:26.462300
-79,44,7625,50,-420,-38,1863,10,11:28:26.501516
-75,36,7635,61,-420,-36,1873,10,11:28:26.542290
-79,46,7630,55,-428,-35,1883,10,11:28:26.582072
-81,46,7638,52,-424,-33,1893,10,11:28:26.621660
-79,39,7639,33,-423,-36,1903,10,11:28:26.661656
-83,47,7625,47,-426,-38,1913,10,11:28:26.701830
-81,44,7616,53,-418,-32,1923,10,11:28:26.741412
-87,48,7635,64,-420,-34,1933,10,11:28:26.782029
-81,47,7619,50,-420,-41,1943,10,11:28:26.821878
-89,47,7618,48,-424,-37,1953,10,11:28:26.862324
-78,59,7626,53,-421,-32,1963,10,11:28:26.902539
-77,40,7632,47,-420,-35,1973,10,11:28:26.941770
-79,41,7621,51,-421,-34,1983,10,11:28:26.982188
-85,33,7621,53,-417,-36,1993,10,11:28:27.022088
-85,31,7615,53,-420,-37,2003,10,11:28:27.062279
-83,39,7644,49,-426,-35,2013,10,11:28:27.101708
-95,31,7620,56,-423,-33,2023,10,11:28:27.141409
-80,41,7619,57,-424,-38,2033,10,11:28:27.182029
-88,38,7641,52,-424,-32,2043,10,11:28:27.221913
-92,37,7629,48,-422,-32,2053,10,11:28:27.262039
-76,42,7615,51,-423,-35,2063,10,11:28:27.301245
-80,52,7617,56,-421,-32,2073,10,11:28:27.342060
-91,30,7632,44,-421,-34,2083,10,11:28:27.382031
-92,34,7626,50,-420,-32,2093,10,11:28:27.421999
-79,49,7631,58,-420,-28,2103,10,11:28:27.461439
-85,44,7643,48,-423,-33,2113,10,11:28:27.501305
-76,35,7644,44,-421,-29,2123,10,11:28:27.541370
-85,48,7633,52,-423,-32,2133,10,11:28:27.582254
-91,40,7639,52,-423,-36,2143,10,11:28:27.621498
-75,42,7639,55,-421,-36,2153,10,11:28:27.662054
-91,39,7619,50,-420,-33,2163,10,11:28:27.701450
-80,56,7632,48,-418,-34,2173,10,11:28:27.742049
-78,41,7629,53,-420,-34,2183,10,11:28:27.782338
-76,36,7620,48,-428,-31,2193,10,11:28:27.822017
-80,41,7614,50,-420,-34,2203,10,11:28:27.861434
-88,33,7617,51,-424,-35,2213,10,11:28:27.902033
-73,41,7626,51,-422,-36,2223,10,11:28:27.941371
-79,38,7628,45,-424,-35,2233,10,11:28:27.981271
-92,43,7632,44,-427,-33,2243,10,11:28:28.022072
-81,52,7639,57,-423,-27,2253,10,11:28:28.062020
-88,53,7642,50,-417,-34,2263,10,11:28:28.102224
-74,48,7625,51,-425,-30,2273,10,11:28:28.141754
-93,40,7625,40,-425,-34,2283,10,11:28:28.181932
-77,48,7629,48,-419,-35,2293,10,11:28:28.222156
-80,44,7627,50,-423,-37,2303,10,11:28:28.261528
-84,48,7628,51,-422,-34,2313,10,11:28:28.302175
-68,49,7637,60,-422,-30,2323,10,11:28:28.342130
-88,48,7635,48,-423,-34,2333,10,11:28:28.382024
-81,39,7623,44,-422,-37,2343,10,11:28:28.421986
-76,49,7634,48,-423,-38,2353,10,11:28:28.462024
-79,52,7630,55,-419,-35,2363,10,11:28:28.501987
-73,44,7639,53,-425,-34,2373,10,11:28:28.542055
-69,36,7624,52,-422,-34,2383,10,11:28:28.581578
-64,47,7625,53,-430,-33,2393,10,11:28:28.621533
-86,49,7640,54,-424,-35,2403,10,11:28:28.661418
-69,42,7628,56,-423,-29,2413,10,11:28:28.701228
-70,44,7620,58,-421,-32,2423,10,11:28:28.741461
-86,37,7645,55,-421,-34,2433,10,11:28:28.782041
-84,42,7635,52,-424,-39,2443,10,11:28:28.821402
-85,47,7622,50,-426,-32,2453,10,11:28:28.862039
-75,36,7640,55,-425,-32,2463,10,11:28:28.901887
-78,36,7638,56,-420,-39,2473,10,11:28:28.942088
-82,35,7619,56,-421,-38,2483,10,11:28:28.982251
-89,45,7618,49,-423,-34,2493,10,11:28:29.022050
-76,45,7635,44,-423,-36,2503,10,11:28:29.061447
-78,36,7619,52,-425,-33,2513,10,11:28:29.101689
-90,45,7623,46,-419,-34,2523,10,11:28:29.141447
-82,52,7624,58,-419,-38,2533,10,11:28:29.182152
-83,49,7632,45,-429,-33,2543,10,11:28:29.222409
-82,50,7620,55,-426,-32,2553,10,11:28:29.261211
-71,52,7626,52,-418,-34,2563,10,11:28:29.301939
-70,44,7631,58,-413,-35,2573,10,11:28:29.341885
-85,36,7635,52,-424,-35,2583,10,11:28:29.382161
-91,37,7637,52,-424,-33,2593,10,11:28:29.422052
-83,41,7616,44,-420,-28,2603,10,11:28:29.462024
-73,46,7641,45,-418,-38,2613,10,11:28:29.501935
-82,38,7629,43,-422,-32,2623,10,11:28:29.542007
-79,36,7625,44,-427,-28,2633,10,11:28:29.582021
-76,50,7628,55,-424,-36,2643,10,11:28:29.621242
-75,43,7627,46,-427,-36,2653,10,11:28:29.661654
-78,43,7630,53,-417,-32,2663,10,11:28:29.701879
-72,44,7623,52,-422,-34,2673,10,11:28:29.742050
-92,41,7619,47,-425,-32,2683,10,11:28:29.781767
-92,38,7627,51,-421,-33,2693,10,11:28:29.821315
-71,37,7628,49,-427,-34,2703,10,11:28:29.861445
-84,31,7625,53,-420,-38,2713,10,11:28:29.902941
-88,40,7624,46,-421,-36,2723,10,11:28:29.941892
-90,46,7627,54,-416,-36,2733,10,11:28:29.981660
-82,33,7620,53,-418,-34,2743,10,11:28:30.021977
-78,41,7619,48,-423,-31,2753,10,11:28:30.062010
-84,44,7626,44,-417,-33,2763,10,11:28:30.101869
-79,38,7619,53,-422,-35,2773,10,11:28:30.142049
-84,34,7628,57,-426,-35,2783,10,11:28:30.181686
-95,35,7622,52,-424,-33,2793,10,11:28:30.222074
-87,40,7624,48,-422,-30,2803,10,11:28:30.262046
-93,38,7622,49,-423,-39,2813,10,11:28:30.301901
-84,34,7622,60,-417,-34,2823,10,11:28:30.342045
-92,43,7610,55,-420,-34,2833,10,11:28:30.382536
-85,45,7620,52,-424,-35,2843,10,11:28:30.422439
-82,30,7629,49,-419,-32,2853,10,11:28:30.461314
-70,47,7633,45,-425,-30,2863,10,11:28:30.502177
-84,38,7627,52,-424,-39,2873,10,11:28:30.541602
-90,39,7617,49,-422,-31,2883,10,11:28:30.582086
-97,38,7631,47,-425,-35,2893,10,11:28:30.621275
-87,44,7630,61,-422,-35,2903,10,11:28:30.661680
-86,37,7635,50,-423,-38,2913,10,11:28:30.702218
-78,38,7620,54,-421,-38,2923,10,11:28:30.742015
-83,44,7638,52,-419,-34,2933,10,11:28:30.781831
-70,43,7627,53,-421,-29,2943,10,11:28:30.821396
-94,44,7615,58,-422,-30,2953,10,11:28:30.861396
-80,44,7631,62,-415,-33,2963,10,11:28:30.902035
-85,46,7637,61,-419,-34,2973,10,11:28:30.942046
-78,49,7622,53,-425,-33,2983,10,11:28:30.982170
-74,49,7634,49,-424,-33,2993,10,11:28:31.021380
-79,46,7624,58,-421,-32,3003,10,11:28:31.061241
-72,52,7620,50,-422,-31,3013,10,11:28:31.102077
-80,41,7612,45,-428,-36,3023,10,11:28:31.141634
-81,29,7622,49,-420,-27,3033,10,11:28:31.182607
-95,35,7634,49,-426,-38,3043,10,11:28:31.222142
-86,39,7642,49,-428,-34,3053,10,11:28:31.261670
-83,47,7629,46,-422,-39,3063,10,11:28:31.301221
-84,43,7620,40,-419,-35,3073,10,11:28:31.341835
-86,37,7629,50,-420,-34,3083,10,11:28:31.382128
-85,38,7626,48,-423,-34,3093,10,11:28:31.421670
-84,40,7623,55,-420,-32,3103,10,11:28:31.461601
-89,43,7627,50,-427,-36,3113,10,11:28:31.501231
-82,45,7638,48,-427,-32,3123,10,11:28:31.541682
-83,45,7638,52,-421,-31,3133,10,11:28:31.581428
-94,37,7633,49,-424,-34,3143,10,11:28:31.621715
-73,30,7629,41,-423,-34,3153,10,11:28:31.661936
-76,41,7626,49,-426,-34,3163,10,11:28:31.701219
-86,47,7624,46,-424,-37,3173,10,11:28:31.741833
-82,41,7623,54,-422,-35,3183,10,11:28:31.781131
-86,39,7621,53,-421,-31,3193,10,11:28:31.821387
-78,44,7611,57,-416,-35,3203,10,11:28:31.861293
-82,48,7631,41,-427,-31,3213,10,11:28:31.902109
-75,51,7632,49,-420,-29,3223,10,11:28:31.941587
-82,54,7627,55,-422,-33,3233,10,11:28:31.982194
-83,39,7627,50,-421,-32,3243,10,11:28:32.021439
-84,58,7620,47,-426,-30,3253,10,11:28:32.061324
-88,36,7617,47,-423,-40,3263,10,11:28:32.102216
-92,36,7623,43,-430,-30,3273,10,11:28:32.142327
-95,44,7618,45,-422,-33,3283,10,11:28:32.181454
-83,50,7636,56,-420,-34,3293,10,11:28:32.222077
-77,45,7627,51,-422,-34,3303,10,11:28:32.261089
-82,48,7624,52,-421,-29,3313,10,11:28:32.302063
-91,38,7621,47,-427,-33,3323,10,11:28:32.341773
-79,35,7629,53,-423,-37,3333,10,11:28:32.382020
-78,36,7626,52,-425,-30,3343,10,11:28:32.421351
-87,34,7613,47,-425,-31,3353,10,11:28:32.462045
-96,38,7624,48,-421,-34,3363,10,11:28:32.502007
-79,34,7624,49,-422,-36,3373,10,11:28:32.542086
-83,45,7612,45,-424,-35,3383,10,11:28:32.581399
-87,45,7622,55,-421,-37,3393,10,11:28:32.622133
-79,26,7619,50,-421,-32,3403,10,11:28:32.661494
-76,26,7615,54,-423,-29,3413,10,11:28:32.701272
-87,58,7620,55,-420,-36,3423,10,11:28:32.742303
-84,49,7622,53,-428,-38,3433,10,11:28:32.782033
-80,41,7636,49,-418,-37,3443,10,11:28:32.821408
-86,27,7636,51,-421,-31,3453,10,11:28:32.861853
-83,31,7629,49,-423,-34,3463,10,11:28:32.902949
-77,43,7638,50,-421,-35,3473,10,11:28:32.941182
-77,38,7630,42,-422,-38,3483,10,11:28:32.982382
-84,36,7607,48,-421,-35,3493,10,11:28:33.021690
-90,40,7625,53,-424,-39,3503,10,11:28:33.061270
-96,33,7632,53,-419,-34,3513,10,11:28:33.102161
-86,35,7623,47,-426,-37,3523,10,11:28:33.141172
-83,48,7624,53,-421,-37,3533,10,11:28:33.182419
-79,35,7625,46,-422,-33,3543,10,11:28:33.221709
-88,48,7619,39,-430,-33,3553,10,11:28:33.261661
-89,35,7620,57,-421,-34,3563,10,11:28:33.302261
-90,39,7626,43,-429,-36,3573,10,11:28:33.341684
-81,36,7630,54,-425,-34,3583,10,11:28:33.381555
-80,28,7620,54,-420,-31,3593,10,11:28:33.421304
-78,37,7612,48,-420,-26,3603,10,11:28:33.461338
-93,31,7626,49,-424,-35,3613,10,11:28:33.501221
-83,42,7623,51,-422,-35,3623,10,11:28:33.541792
-81,39,7620,54,-421,-34,3633,10,11:28:33.582088
-87,53,7626,51,-417,-31,3643,10,11:28:33.622098
-81,46,7622,55,-420,-29,3653,10,11:28:33.661152
-88,35,7615,36,-428,-39,3663,10,11:28:33.702160
-92,35,7611,49,-422,-34,3673,10,11:28:33.742082
-85,42,7617,49,-423,-35,3683,10,11:28:33.781870
-91,34,7633,48,-420,-35,3693,10,11:28:33.821327
-82,36,7610,56,-424,-30,3703,10,11:28:33.861842
-84,34,7622,45,-419,-36,3713,10,11:28:33.902283
-93,46,7612,50,-427,-32,3723,10,11:28:33.941510
-87,35,7631,50,-427,-31,3733,10,11:28:33.982358
-80,27,7622,53,-418,-34,3743,10,11:28:34.021314
-86,43,7641,50,-423,-32,3753,10,11:28:34.061643
-84,34,7632,48,-424,-29,3763,10,11:28:34.101138
-78,34,7629,55,-425,-33,3773,10,11:28:34.141871
-86,54,7629,48,-428,-32,3783,10,11:28:34.181316
-86,45,7632,50,-422,-33,3793,10,11:28:34.223034
-103,24,7633,52,-424,-34,3803,10,11:28:34.261427
-94,35,7631,57,-428,-34,3813,10,11:28:34.301723
-87,32,7611,49,-421,-40,3823,10,11:28:34.341347
-83,35,7634,47,-424,-30,3833,10,11:28:34.382051
-85,25,7610,53,-421,-31,3843,10,11:28:34.422233
-71,47,7615,44,-426,-33,3853,10,11:28:34.461542
-80,33,7631,46,-421,-33,3863,10,11:28:34.501452
-79,46,7629,48,-423,-36,3873,10,11:28:34.542145
-73,51,7620,50,-422,-33,3883,10,11:28:34.581779
-73,41,7623,53,-423,-31,3893,10,11:28:34.621621
-86,49,7621,59,-418,-31,3903,10,11:28:34.661367
-85,23,7624,52,-425,-35,3913,10,11:28:34.702054
-87,45,7625,42,-429,-31,3923,10,11:28:34.741311
-84,57,7631,47,-425,-32,3933,10,11:28:34.782400
-83,31,7637,56,-420,-33,3943,10,11:28:34.821906
-81,40,7611,62,-418,-33,3953,10,11:28:34.861943
-80,39,7633,47,-421,-30,3963,10,11:28:34.902172
-83,52,7629,54,-422,-28,3973,10,11:28:34.941243
-74,47,7623,58,-421,-37,3983,10,11:28:34.981459
-89,38,7622,50,-423,-31,3993,10,11:28:35.021225
-90,37,7631,45,-422,-34,4003,10,11:28:35.061196
-86,43,7627,50,-423,-34,4013,10,11:28:35.101689
-86,26,7631,42,-430,-31,4023,10,11:28:35.141277
-90,39,7618,55,-422,-32,4033,10,11:28:35.181407
-82,40,7633,49,-424,-34,4043,10,11:28:35.221225
-80,38,7625,48,-428,-30,4053,10,11:28:35.262061
-78,35,7606,48,-427,-31,4063,10,11:28:35.301959
-96,57,7633,45,-429,-29,4073,10,11:28:35.342120
-85,36,7609,46,-423,-34,4083,10,11:28:35.381981
-83,43,7614,43,-426,-34,4093,10,11:28:35.421544
-82,25,7612,50,-425,-33,4103,10,11:28:35.462034
-87,43,7628,48,-423,-33,4113,10,11:28:35.502297
-89,57,7633,51,-422,-35,4123,10,11:28:35.541984
-86,34,7624,54,-421,-30,4133,10,11:28:35.581981
-95,36,7619,40,-430,-36,4143,10,11:28:35.621768
-88,43,7620,51,-421,-34,4153,10,11:28:35.661357
-85,24,7614,54,-425,-33,4163,10,11:28:35.701512
-78,45,7607,54,-426,-35,4173,10,11:28:35.741475
-82,43,7619,46,-420,-33,4183,10,11:28:35.782188
-83,41,7623,48,-430,-33,4193,10,11:28:35.821953
-81,31,7622,51,-423,-38,4203,10,11:28:35.862081
-82,33,7616,56,-422,-32,4213,10,11:28:35.902375
-95,40,7639,50,-420,-32,4223,10,11:28:35.942006
-89,30,7624,41,-426,-36,4233,10,11:28:35.981873
-85,38,7624,45,-422,-34,4243,10,11:28:36.012059
-89,34,7625,52,-419,-31,4253,10,11:28:36.052069
-84,38,7624,54,-417,-31,4263,10,11:28:36.092984
-88,39,7621,60,-419,-34,4273,10,11:28:36.132429
-83,39,7607,48,-427,-32,4283,10,11:28:36.172619
-93,34,7617,53,-422,-36,4293,10,11:28:36.212218
-95,18,7618,49,-422,-35,4303,10,11:28:36.252111
-83,33,7616,54,-423,-31,4313,10,11:28:36.292229
-76,47,7619,49,-425,-29,4323,10,11:28:36.333119
-83,32,7622,60,-423,-37,4333,10,11:28:36.372533
-77,26,7617,51,-423,-34,4343,10,11:28:36.412196
-98,38,7615,52,-422,-35,4353,10,11:28:36.452604
-88,35,7629,52,-422,-32,4363,10,11:28:36.492222
-89,37,7618,60,-420,-33,4373,10,11:28:36.533112
-92,28,7618,53,-419,-32,4383,10,11:28:36.572599
-84,31,7623,50,-425,-34,4393,10,11:28:36.612316
-90,42,7626,54,-425,-37,4403,10,11:28:36.652210
-92,30,7623,51,-419,-37,4413,10,11:28:36.692106
-88,36,7626,54,-420,-32,4423,10,11:28:36.732675
-90,43,7620,47,-428,-30,4433,10,11:28:36.772228
-88,35,7627,49,-422,-32,4443,10,11:28:36.812497
-87,35,7622,49,-426,-34,4453,10,11:28:36.852262
-89,38,7613,43,-428,-38,4463,10,11:28:36.901795
-106,48,7623,43,-426,-34,4473,10,11:28:36.933224
-100,41,7622,49,-422,-33,4483,10,11:28:36.972383
-82,43,7609,55,-426,-33,4493,10,11:28:37.012826
-81,37,7617,55,-421,-29,4503,10,11:28:37.052189
-90,39,7613,54,-422,-33,4513,10,11:28:37.092083
-84,26,7616,52,-427,-34,4523,10,11:28:37.132989
-80,49,7618,52,-423,-28,4533,10,11:28:37.172367
-89,40,7626,56,-426,-31,4543,10,11:28:37.212057
-87,36,7616,52,-420,-36,4553,10,11:28:37.252873
-86,41,7596,66,-419,-32,4563,10,11:28:37.292529
-87,35,7613,47,-422,-33,4573,10,11:28:37.332906
-92,34,7621,51,-425,-39,4583,10,11:28:37.372165
-84,35,7618,51,-414,-36,4593,10,11:28:37.416033
-92,43,7623,47,-423,-34,4603,10,11:28:37.452750
-87,43,7621,51,-424,-31,4613,10,11:28:37.493124
-93,34,7623,45,-422,-36,4623,10,11:28:37.532856
-89,34,7624,49,-418,-37,4633,10,11:28:37.572808
-82,37,7617,44,-423,-36,4643,10,11:28:37.611995
-82,36,7619,50,-423,-32,4653,10,11:28:37.652526
-88,35,7620,49,-426,-37,4663,10,11:28:37.692928
-85,31,7618,58,-418,-32,4673,10,11:28:37.733104
-93,28,7627,48,-426,-35,4683,10,11:28:37.772510
-92,30,7622,54,-422,-29,4693,10,11:28:37.812203
-86,35,7603,46,-422,-30,4703,10,11:28:37.852098
-89,32,7611,52,-425,-37,4713,10,11:28:37.901579
-93,25,7622,52,-427,-33,4723,10,11:28:37.932064
-86,29,7623,48,-420,-36,4733,10,11:28:37.972323
-91,44,7611,54,-422,-35,4743,10,11:28:38.012256
-94,30,7611,49,-420,-34,4753,10,11:28:38.052263
-92,39,7627,46,-423,-30,4763,10,11:28:38.092368
-81,31,7617,53,-421,-35,4773,10,11:28:38.132169
-81,40,7614,58,-421,-35,4783,10,11:28:38.172420
-90,38,7623,50,-429,-29,4793,10,11:28:38.213251
-89,33,7623,53,-425,-36,4803,10,11:28:38.252044
