Acel_X,Acel_Y,Acel_Z,AngVel_X,AngVel_Y,AngVel_Z,PacketCounter,PacketLoss,Timestamp
-147,-151,7649,-182,-509,-37,4278,10,09:55:52.124852
-147,-151,7653,-180,-503,-37,4288,10,09:55:52.158773
-145,-152,7654,-182,-511,-35,4298,10,09:55:52.194628
-152,-164,7649,-180,-503,-33,4308,10,09:55:52.234849
-154,-153,7643,-178,-502,-35,4318,10,09:55:52.275295
-154,-156,7653,-176,-505,-39,4328,10,09:55:52.304257
-149,-148,7658,-174,-503,-36,4338,10,09:55:52.344392
-153,-161,7639,-171,-505,-33,4348,10,09:55:52.384670
-147,-167,7646,-169,-501,-37,4358,10,09:55:52.424879
-152,-160,7652,-180,-506,-41,4368,10,09:55:52.463976
-147,-165,7651,-176,-505,-37,4378,10,09:55:52.504951
-146,-171,7649,-183,-505,-37,4388,10,09:55:52.544578
-154,-164,7647,-176,-504,-37,4398,10,09:55:52.584703
-151,-164,7640,-178,-501,-40,4408,10,09:55:52.624497
-152,-155,7648,-186,-506,-32,4418,10,09:55:52.664390
-156,-160,7640,-176,-503,-40,4428,10,09:55:52.704612
-151,-160,7651,-175,-504,-35,4438,10,09:55:52.744047
-138,-157,7647,-178,-498,-37,4448,10,09:55:52.784601
-149,-155,7649,-183,-509,-35,4458,10,09:55:52.824581
-147,-155,7653,-179,-507,-34,4468,10,09:55:52.864631
-156,-161,7652,-183,-508,-36,4478,10,09:55:52.904590
-157,-159,7663,-179,-507,-34,4488,10,09:55:52.944282
-149,-162,7645,-171,-500,-40,4498,10,09:55:52.984728
-151,-157,7649,-171,-501,-35,4508,10,09:55:53.024624
-142,-165,7653,-179,-506,-35,4518,10,09:55:53.064601
-127,-148,7659,-180,-505,-32,4528,10,09:55:53.104640
-150,-162,7647,-178,-501,-36,4538,10,09:55:53.147444
-154,-161,7659,-177,-501,-37,4548,10,09:55:53.184603
-140,-159,7648,-176,-507,-38,4558,10,09:55:53.234911
-149,-157,7641,-170,-500,-41,4568,10,09:55:53.264670
-152,-165,7676,-186,-509,-38,4578,10,09:55:53.304433
-154,-155,7641,-174,-504,-39,4588,10,09:55:53.344521
-153,-160,7640,-184,-500,-38,4598,10,09:55:53.384494
-151,-158,7635,-184,-505,-33,4608,10,09:55:53.434923
-156,-156,7652,-173,-503,-35,4618,10,09:55:53.464661
-143,-162,7642,-178,-507,-37,4628,10,09:55:53.504641
-154,-158,7655,-182,-505,-36,4638,10,09:55:53.544388
-148,-154,7662,-180,-507,-37,4648,10,09:55:53.584489
-165,-169,7652,-185,-505,-39,4658,10,09:55:53.625126
-158,-165,7645,-178,-505,-36,4668,10,09:55:53.664517
-149,-162,7644,-178,-505,-32,4678,10,09:55:53.704647
-151,-159,7644,-177,-505,-35,4688,10,09:55:53.744677
-142,-160,7641,-185,-502,-36,4698,10,09:55:53.784820
-147,-165,7643,-186,-504,-35,4708,10,09:55:53.824681
-155,-162,7650,-178,-507,-36,4718,10,09:55:53.864665
-148,-161,7650,-175,-503,-35,4728,10,09:55:53.904635
-154,-158,7655,-180,-506,-37,4738,10,09:55:53.944314
-153,-159,7658,-177,-506,-40,4748,10,09:55:53.985396
-146,-155,7652,-177,-505,-39,4758,10,09:55:54.025115
-148,-146,7656,-181,-505,-40,4768,10,09:55:54.064010
-149,-167,7643,-183,-507,-37,4778,10,09:55:54.114911
-149,-163,7645,-180,-507,-38,4788,10,09:55:54.145184
-145,-155,7651,-177,-505,-37,4798,10,09:55:54.184760
-159,-167,7648,-182,-511,-35,4808,10,09:55:54.224646
-159,-175,7649,-179,-504,-36,4818,10,09:55:54.264846
-154,-159,7648,-177,-507,-39,4828,10,09:55:54.304637
-162,-157,7649,-179,-505,-37,4838,10,09:55:54.344636
-141,-155,7642,-190,-512,-38,4848,10,09:55:54.384507
-145,-152,7655,-190,-505,-41,4858,10,09:55:54.431504
-144,-153,7657,-180,-506,-37,4868,10,09:55:54.464663
-138,-160,7643,-180,-509,-35,4878,10,09:55:54.504637
-150,-166,7643,-177,-507,-41,4888,10,09:55:54.544649
-152,-148,7645,-182,-502,-37,4898,10,09:55:54.594161
-151,-165,7646,-186,-500,-37,4908,10,09:55:54.624666
-153,-154,7645,-172,-505,-38,4918,10,09:55:54.664087
-151,-166,7647,-183,-504,-38,4928,10,09:55:54.721575
-161,-158,7648,-171,-502,-32,4938,10,09:55:54.744657
-152,-165,7650,-174,-507,-37,4948,10,09:55:54.784597
-151,-152,7646,-184,-511,-39,4958,10,09:55:54.824609
-152,-158,7643,-175,-505,-45,4968,10,09:55:54.864504
-149,-162,7657,-182,-512,-34,4978,10,09:55:54.904747
-148,-163,7654,-175,-502,-36,4988,10,09:55:54.944646
-151,-153,7655,-179,-503,-35,4998,10,09:55:54.985229
