PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
154478,139899,202037,203775,1700,0,10:50:06.950870
154519,139904,202066,203776,1710,0,10:50:06.990710
154483,139901,202018,203777,1720,0,10:50:07.030792
154487,139902,202030,203772,1730,0,10:50:07.071160
154488,139903,202111,203774,1740,0,10:50:07.109872
154482,139897,202030,203779,1750,0,10:50:07.150530
154481,139894,202040,203778,1760,0,10:50:07.190451
154489,139907,202035,203773,1770,0,10:50:07.230491
154490,139912,202032,203773,1780,0,10:50:07.269670
154480,139900,202039,203776,1790,0,10:50:07.309655
154480,139901,202035,203772,1800,0,10:50:07.350563
154482,139896,202035,203774,1810,0,10:50:07.389895
154480,139898,202034,203766,1820,0,10:50:07.431454
154442,139888,202031,203771,1830,0,10:50:07.471108
154482,139888,202034,203771,1840,0,10:50:07.510919
154494,139894,202028,203767,1850,0,10:50:07.549850
154454,139887,202030,203769,1860,0,10:50:07.589929
154473,139892,202053,203761,1870,0,10:50:07.629845
154470,139885,202034,203763,1880,0,10:50:07.670751
154468,139893,202013,203768,1890,0,10:50:07.710266
154472,139882,202031,203764,1900,0,10:50:07.750853
154470,139888,202030,203764,1910,0,10:50:07.791114
154473,139891,202035,203775,1920,0,10:50:07.829597
154470,139891,202030,203763,1930,0,10:50:07.869718
154462,139876,202026,203762,1940,0,10:50:07.909934
154471,139888,202028,203759,1950,0,10:50:07.949832
154465,139884,202029,203766,1960,0,10:50:07.990145
154477,139886,202027,203762,1970,0,10:50:08.030076
154492,139886,202031,203765,1980,0,10:50:08.069970
154469,139885,202029,203768,1990,0,10:50:08.109737
154446,139877,202038,203750,2000,0,10:50:08.149988
154475,139892,202034,203755,2010,0,10:50:08.190777
154471,139883,201981,203755,2020,0,10:50:08.230893
154465,139883,202024,203759,2030,0,10:50:08.269805
154466,139886,202017,203754,2040,0,10:50:08.311034
154466,139886,202017,203753,2050,0,10:50:08.351275
154468,139886,202020,203756,2060,0,10:50:08.389742
154473,139890,202019,203760,2070,0,10:50:08.431007
154461,139878,202019,203753,2080,0,10:50:08.470602
154468,139885,202022,203761,2090,0,10:50:08.510301
154458,139876,202017,203751,2100,0,10:50:08.549838
154471,139882,202010,203749,2110,0,10:50:08.591726
154455,139876,202020,203756,2120,0,10:50:08.630161
154388,139872,202014,203751,2130,0,10:50:08.670360
154474,139887,202014,203755,2140,0,10:50:08.710587
154445,139872,201995,203748,2150,0,10:50:08.750748
154466,139885,202002,203756,2160,0,10:50:08.790720
154455,139873,202059,203753,2170,0,10:50:08.830796
154450,139872,201997,203749,2180,0,10:50:08.870179
154444,139869,202007,203751,2190,0,10:50:08.910310
154458,139875,202009,203744,2200,0,10:50:08.950482
154457,139876,202011,203743,2210,0,10:50:08.989904
154453,139873,202017,203753,2220,0,10:50:09.029817
154452,139874,202008,203749,2230,0,10:50:09.099194
154450,139872,202008,203747,2240,0,10:50:09.111163
154462,139880,202011,203749,2250,0,10:50:09.152052
154461,139881,201996,203756,2260,0,10:50:09.210895
154470,139871,202009,203748,2270,0,10:50:09.229884
154475,139870,201993,203740,2280,0,10:50:09.269566
154439,139866,202016,203747,2290,0,10:50:09.309582
154462,139880,202030,203742,2300,0,10:50:09.350132
154442,139862,202031,203740,2310,0,10:50:09.389995
154449,139871,202002,203749,2320,0,10:50:09.445846
154456,139873,202012,203743,2330,0,10:50:09.470612
154454,139866,202011,203746,2340,0,10:50:09.509508
154447,139865,202005,203742,2350,0,10:50:09.550399
154444,139865,202006,203745,2360,0,10:50:09.590125
154412,139861,202000,203745,2370,0,10:50:09.630017
154451,139868,202008,203742,2380,0,10:50:09.669938
154447,139864,202004,203744,2390,0,10:50:09.709883
154453,139863,201973,203740,2400,0,10:50:09.750369
154457,139866,202008,203743,2410,0,10:50:09.790051
154418,139854,202011,203748,2420,0,10:50:09.829780
154460,139857,202022,203751,2430,0,10:50:09.870546
154446,139867,202001,203746,2440,0,10:50:09.910703
154443,139863,201971,203747,2450,0,10:50:09.950655
154441,139864,202040,203749,2460,0,10:50:09.990720
154447,139863,202002,203745,2470,0,10:50:10.030919
154440,139858,202006,203740,2480,0,10:50:10.070144
154446,139865,202012,203750,2490,0,10:50:10.110761
154446,139867,202003,203743,2500,0,10:50:10.149871
154435,139854,202007,203744,2510,0,10:50:10.190776
154435,139859,202006,203746,2520,0,10:50:10.229944
154444,139856,202005,203735,2530,0,10:50:10.270375
154444,139855,202006,203744,2540,0,10:50:10.310113
154441,139862,202003,203739,2550,0,10:50:10.350579
154380,139850,201995,203735,2560,0,10:50:10.390795
154474,139855,202009,203734,2570,0,10:50:10.430082
154400,139845,201991,203732,2580,0,10:50:10.470320
154441,139862,201971,203742,2590,0,10:50:10.510419
154430,139854,202020,203730,2600,0,10:50:10.551232
154436,139860,201965,203732,2610,0,10:50:10.590758
154444,139871,201995,203740,2620,0,10:50:10.630049
154429,139851,201990,203731,2630,0,10:50:10.670346
154432,139850,201997,203736,2640,0,10:50:10.709484
154452,139865,201995,203739,2650,0,10:50:10.750576
154436,139855,201991,203737,2660,0,10:50:10.789668
154426,139851,201994,203736,2670,0,10:50:10.829746
154428,139849,201999,203747,2680,0,10:50:10.870916
154423,139854,202009,203737,2690,0,10:50:10.909997
154453,139856,201984,203738,2700,0,10:50:10.950444
154446,139850,201994,203734,2710,0,10:50:10.989824
154428,139861,201981,203741,2720,0,10:50:11.030112
154440,139860,202007,203736,2730,0,10:50:11.070650
154426,139848,201958,203732,2740,0,10:50:11.109663
154428,139852,201996,203737,2750,0,10:50:11.150437
154428,139848,201986,203726,2760,0,10:50:11.190479
154430,139851,201988,203728,2770,0,10:50:11.230076
154437,139853,201991,203725,2780,0,10:50:11.270455
154424,139843,201987,203729,2790,0,10:50:11.310731
154436,139851,201982,203719,2800,0,10:50:11.350416
154410,139836,201986,203728,2810,0,10:50:11.390353
154433,139853,201985,203732,2820,0,10:50:11.430248
154430,139854,201986,203726,2830,0,10:50:11.470680
154436,139846,201969,203725,2840,0,10:50:11.510714
154396,139845,201985,203726,2850,0,10:50:11.550223
154446,139850,201984,203729,2860,0,10:50:11.589648
154412,139839,202017,203723,2870,0,10:50:11.630572
154421,139846,201935,203722,2880,0,10:50:11.670766
154414,139842,202055,203732,2890,0,10:50:11.710164
154430,139852,201979,203729,2900,0,10:50:11.750601
154425,139851,201984,203722,2910,0,10:50:11.790627
154423,139845,201985,203722,2920,0,10:50:11.831044
154420,139844,201977,203716,2930,0,10:50:11.870512
154424,139853,201977,203726,2940,0,10:50:11.910768
154421,139846,201977,203727,2950,0,10:50:11.950579
154430,139845,201979,203724,2960,0,10:50:11.990572
154425,139847,201982,203728,2970,0,10:50:12.030781
154376,139843,201979,203727,2980,0,10:50:12.070643
154493,139854,202003,203722,2990,0,10:50:12.110300
154367,139838,201977,203727,3000,0,10:50:12.150723
154418,139842,201951,203725,3010,0,10:50:12.190823
154410,139833,202008,203720,3020,0,10:50:12.230278
154412,139832,201961,203713,3030,0,10:50:12.270177
154419,139844,201981,203726,3040,0,10:50:12.309692
154416,139834,201980,203722,3050,0,10:50:12.349603
154421,139847,201974,203719,3060,0,10:50:12.390057
154417,139844,201987,203729,3070,0,10:50:12.429856
154418,139834,201978,203725,3080,0,10:50:12.469776
154411,139837,201977,203727,3090,0,10:50:12.510312
154429,139834,201979,203725,3100,0,10:50:12.550720
154402,139842,201996,203720,3110,0,10:50:12.590582
154442,139837,201978,203732,3120,0,10:50:12.630779
154388,139831,201976,203723,3130,0,10:50:12.670809
154399,139839,201954,203724,3140,0,10:50:12.710756
154415,139841,201985,203717,3150,0,10:50:12.750450
154414,139835,201935,203715,3160,0,10:50:12.790776
154409,139829,201986,203723,3170,0,10:50:12.830821
154415,139840,201970,203720,3180,0,10:50:12.870657
154410,139835,201975,203717,3190,0,10:50:12.910399
154413,139834,201972,203721,3200,0,10:50:12.950351
154410,139837,201973,203720,3210,0,10:50:12.990211
154416,139834,201970,203711,3220,0,10:50:13.030270
154402,139832,201969,203715,3230,0,10:50:13.069854
154404,139835,201967,203716,3240,0,10:50:13.109840
154396,139825,201964,203710,3250,0,10:50:13.149728
154419,139827,201952,203713,3260,0,10:50:13.190083
154351,139833,201968,203714,3270,0,10:50:13.230342
154410,139831,201964,203708,3280,0,10:50:13.269830
154394,139831,201983,203717,3290,0,10:50:13.310318
154410,139830,201943,203717,3300,0,10:50:13.350403
154402,139830,202020,203712,3310,0,10:50:13.390807
154399,139820,201946,203704,3320,0,10:50:13.430751
154396,139820,201965,203712,3330,0,10:50:13.470560
154402,139823,201967,203713,3340,0,10:50:13.509687
154408,139834,201970,203709,3350,0,10:50:13.550379
154396,139822,201961,203702,3360,0,10:50:13.590812
154401,139826,201961,203706,3370,0,10:50:13.630812
154406,139831,201964,203707,3380,0,10:50:13.670814
154401,139824,201965,203709,3390,0,10:50:13.709646
154423,139825,201962,203705,3400,0,10:50:13.749952
154390,139827,201958,203701,3410,0,10:50:13.790384
154456,139834,201970,203709,3420,0,10:50:13.830593
154393,139826,201975,203696,3430,0,10:50:13.870623
154402,139826,201934,203710,3440,0,10:50:13.910745
154393,139817,201988,203709,3450,0,10:50:13.950295
154396,139826,201945,203704,3460,0,10:50:13.990658
154402,139832,201960,203706,3470,0,10:50:14.030054
154392,139820,201959,203707,3480,0,10:50:14.070084
154396,139822,201964,203712,3490,0,10:50:14.109909
154398,139825,201958,203697,3500,0,10:50:14.150028
154400,139819,201957,203702,3510,0,10:50:14.190715
154403,139822,201959,203701,3520,0,10:50:14.230748
154397,139817,201955,203697,3530,0,10:50:14.270569
154394,139819,201963,203705,3540,0,10:50:14.310514
154363,139819,201961,203709,3550,0,10:50:14.350245
154391,139815,201967,203701,3560,0,10:50:14.390668
154389,139822,201954,203701,3570,0,10:50:14.430642
154398,139829,201942,203698,3580,0,10:50:14.470546
154398,139828,201953,203704,3590,0,10:50:14.510120
154382,139809,201943,203699,3600,0,10:50:14.550296
154390,139819,201953,203699,3610,0,10:50:14.590176
154401,139826,201955,203700,3620,0,10:50:14.630654
154388,139814,201955,203699,3630,0,10:50:14.670252
154392,139808,201949,203698,3640,0,10:50:14.710743
154392,139816,201951,203697,3650,0,10:50:14.750391
154387,139817,201948,203696,3660,0,10:50:14.790317
154395,139811,201950,203700,3670,0,10:50:14.830650
154385,139820,201964,203698,3680,0,10:50:14.870314
154399,139807,201945,203698,3690,0,10:50:14.910655
154393,139817,201951,203701,3700,0,10:50:14.950745
154372,139804,201939,203691,3710,0,10:50:14.990326
154382,139816,201950,203697,3720,0,10:50:15.030713
154381,139809,201944,203702,3730,0,10:50:15.070409
154390,139816,201967,203705,3740,0,10:50:15.110535
154384,139807,201937,203699,3750,0,10:50:15.150332
154385,139815,201953,203702,3760,0,10:50:15.190785
154378,139804,201954,203703,3770,0,10:50:15.230812
154375,139803,201952,203703,3780,0,10:50:15.270891
154400,139810,201952,203700,3790,0,10:50:15.310671
154384,139819,201951,203699,3800,0,10:50:15.350459
154382,139811,201951,203700,3810,0,10:50:15.390139
154378,139812,201951,203704,3820,0,10:50:15.430518
154384,139814,201934,203693,3830,0,10:50:15.470319
154369,139807,201949,203698,3840,0,10:50:15.510240
154403,139812,201943,203694,3850,0,10:50:15.589028
154361,139812,201948,203693,3860,0,10:50:15.591021
154391,139814,201956,203697,3870,0,10:50:15.630511
154384,139813,201978,203700,3880,0,10:50:15.670228
154378,139804,201937,203690,3890,0,10:50:15.709571
154393,139820,201947,203694,3900,0,10:50:15.750086
154383,139804,201940,203684,3910,0,10:50:15.790016
154381,139813,201941,203684,3920,0,10:50:15.830316
154382,139807,201945,203690,3930,0,10:50:15.869511
154369,139807,201944,203693,3940,0,10:50:15.910238
154382,139811,201942,203687,3950,0,10:50:15.950177
154383,139803,201945,203693,3960,0,10:50:15.990308
154397,139811,201945,203693,3970,0,10:50:16.029834
154391,139801,201944,203689,3980,0,10:50:16.070157
154417,139808,201952,203688,3990,0,10:50:16.110986
154380,139811,201953,203692,4000,0,10:50:16.150853
154394,139819,201945,203686,4010,0,10:50:16.190612
154379,139806,201914,203692,4020,0,10:50:16.229862
154384,139810,201939,203693,4030,0,10:50:16.270638
154372,139797,201938,203684,4040,0,10:50:16.310227
154375,139806,201937,203678,4050,0,10:50:16.350260
154379,139805,201941,203691,4060,0,10:50:16.390687
154377,139801,201934,203679,4070,0,10:50:16.430320
154379,139804,201932,203678,4080,0,10:50:16.470050
154389,139813,201936,203682,4090,0,10:50:16.514477
154389,139813,201936,203685,4100,0,10:50:16.550002
154376,139804,201946,203684,4110,0,10:50:16.590642
154381,139802,201933,203686,4120,0,10:50:16.630196
154355,139801,201958,203684,4130,0,10:50:16.670571
154389,139804,201926,203680,4140,0,10:50:16.710256
154369,139798,201954,203692,4150,0,10:50:16.750332
154383,139811,201896,203686,4160,0,10:50:16.790194
154377,139806,201957,203682,4170,0,10:50:16.829951
154384,139805,201920,203679,4180,0,10:50:16.870526
154382,139811,201933,203678,4190,0,10:50:16.909657
154374,139800,201933,203682,4200,0,10:50:16.950124
154383,139815,201935,203679,4210,0,10:50:16.990537
154389,139800,201929,203682,4220,0,10:50:17.030149
154365,139795,201932,203680,4230,0,10:50:17.070552
154373,139801,201934,203683,4240,0,10:50:17.110112
154342,139798,201943,203685,4250,0,10:50:17.150576
154377,139808,201925,203685,4260,0,10:50:17.190809
154378,139800,201934,203683,4270,0,10:50:17.230350
154345,139804,201930,203677,4280,0,10:50:17.270091
154348,139796,201946,203686,4290,0,10:50:17.310338
154371,139795,201947,203689,4300,0,10:50:17.350362
154356,139788,201909,203678,4310,0,10:50:17.390719
154372,139801,201947,203687,4320,0,10:50:17.430377
154363,139798,201932,203684,4330,0,10:50:17.470357
154374,139799,201934,203679,4340,0,10:50:17.510651
154373,139797,201930,203676,4350,0,10:50:17.549932
154368,139797,201930,203683,4360,0,10:50:17.590810
154353,139793,201929,203679,4370,0,10:50:17.629945
154368,139802,201923,203670,4380,0,10:50:17.670388
154373,139803,201931,203680,4390,0,10:50:17.710131
154376,139791,201931,203682,4400,0,10:50:17.750025
154379,139794,201924,203677,4410,0,10:50:17.790450
154334,139791,201931,203680,4420,0,10:50:17.829787
154393,139794,201942,203677,4430,0,10:50:17.870008
154371,139797,201914,203676,4440,0,10:50:17.910487
154365,139787,201904,203672,4450,0,10:50:17.959357
154375,139801,201970,203676,4460,0,10:50:17.990036
154363,139789,201923,203670,4470,0,10:50:18.029795
154362,139791,201930,203676,4480,0,10:50:18.070637
154365,139791,201929,203676,4490,0,10:50:18.109988
154361,139787,201927,203671,4500,0,10:50:18.150796
154365,139793,201923,203672,4510,0,10:50:18.190644
154366,139785,201926,203675,4520,0,10:50:18.230741
154370,139792,201926,203678,4530,0,10:50:18.269637
154361,139789,201932,203676,4540,0,10:50:18.311331
154337,139792,201924,203668,4550,0,10:50:18.350294
154351,139794,201945,203673,4560,0,10:50:18.390774
154408,139791,201918,203667,4570,0,10:50:18.430657
154352,139801,201926,203665,4580,0,10:50:18.470392
154362,139790,201944,203679,4590,0,10:50:18.510798
154354,139789,201964,203672,4600,0,10:50:18.550210
154364,139787,201878,203667,4610,0,10:50:18.590789
154370,139799,201922,203670,4620,0,10:50:18.630467
154365,139792,201928,203683,4630,0,10:50:18.670773
154379,139790,201922,203671,4640,0,10:50:18.710785
154372,139788,201923,203670,4650,0,10:50:18.749925
154349,139784,201924,203673,4660,0,10:50:18.790648
154375,139800,201924,203667,4670,0,10:50:18.829517
154337,139774,201929,203674,4680,0,10:50:18.870638
154367,139788,201914,203680,4690,0,10:50:18.910778
154371,139781,201916,203664,4700,0,10:50:18.950318
154360,139784,201917,203666,4710,0,10:50:18.990402
154332,139782,201925,203674,4720,0,10:50:19.030569
154359,139787,201927,203671,4730,0,10:50:19.100341
154357,139784,201880,203671,4740,0,10:50:19.110383
154357,139780,201910,203668,4750,0,10:50:19.170045
154350,139780,201926,203671,4760,0,10:50:19.190814
154356,139780,201919,203661,4770,0,10:50:19.262302
154362,139788,201919,203669,4780,0,10:50:19.282249
154353,139785,201917,203665,4790,0,10:50:19.335108
154359,139779,201920,203670,4800,0,10:50:19.349791
154382,139793,201918,203666,4810,0,10:50:19.389762
154354,139790,201916,203667,4820,0,10:50:19.450532
154355,139779,201917,203662,4830,0,10:50:19.469944
154380,139781,201910,203664,4840,0,10:50:19.511249
154294,139777,201919,203665,4850,0,10:50:19.550226
154382,139781,201928,203667,4860,0,10:50:19.590367
154332,139775,201927,203667,4870,0,10:50:19.630419
154355,139781,201874,203668,4880,0,10:50:19.680863
154356,139778,201996,203669,4890,0,10:50:19.710397
154357,139785,201897,203663,4900,0,10:50:19.770128
154364,139787,201915,203660,4910,0,10:50:19.790805
154365,139786,201917,203665,4920,0,10:50:19.840859
154346,139775,201917,203661,4930,0,10:50:19.879549
154372,139783,201915,203664,4940,0,10:50:19.910466
154345,139778,201917,203662,4950,0,10:50:19.951280
154348,139779,201904,203668,4960,0,10:50:20.000418
154339,139778,201911,203659,4970,0,10:50:20.070156
154384,139785,201918,203663,4980,0,10:50:20.080129
154344,139784,201919,203666,4990,0,10:50:20.140447
154405,139785,201975,203662,5000,0,10:50:20.150419
154340,139780,201902,203665,5010,0,10:50:20.210264
154354,139783,201932,203663,5020,0,10:50:20.230210
154352,139783,201932,203658,5030,0,10:50:20.280992
154352,139784,201890,203657,5040,0,10:50:20.319752
154351,139780,201914,203665,5050,0,10:50:20.351176
154352,139783,201915,203665,5060,0,10:50:20.389945
154335,139781,201911,203654,5070,0,10:50:20.439834
154346,139774,201911,203658,5080,0,10:50:20.490326
154368,139784,201913,203655,5090,0,10:50:20.509588
154346,139780,201911,203655,5100,0,10:50:20.560344
154355,139775,201910,203660,5110,0,10:50:20.589754
154359,139781,201913,203664,5120,0,10:50:20.650488
154368,139776,201901,203655,5130,0,10:50:20.670437
154363,139769,201923,203666,5140,0,10:50:20.740777
154353,139781,201939,203651,5150,0,10:50:20.750082
154350,139779,201923,203653,5160,0,10:50:20.810462
154340,139773,201842,203650,5170,0,10:50:20.830413
154341,139770,201895,203642,5180,0,10:50:20.880793
154345,139775,201907,203655,5190,0,10:50:20.951022
154348,139776,201907,203652,5200,0,10:50:20.959591
154348,139781,201900,203652,5210,0,10:50:20.990067
154351,139784,201903,203654,5220,0,10:50:21.029508
154353,139768,201903,203651,5230,0,10:50:21.070516
154333,139777,201903,203654,5240,0,10:50:21.111178
154334,139767,201900,203651,5250,0,10:50:21.140697
154360,139778,201908,203666,5260,0,10:50:21.189793
154370,139781,201907,203654,5270,0,10:50:21.230698
154303,139773,201896,203643,5280,0,10:50:21.261948
154362,139776,201904,203654,5290,0,10:50:21.300672
154331,139771,201898,203650,5300,0,10:50:21.340657
154337,139766,201891,203649,5310,0,10:50:21.380698
154335,139762,201964,203655,5320,0,10:50:21.419961
154347,139778,201884,203651,5330,0,10:50:21.460653
154345,139774,201904,203653,5340,0,10:50:21.500040
154345,139773,201906,203652,5350,0,10:50:21.540107
154338,139768,201903,203656,5360,0,10:50:21.580031
154342,139777,201899,203641,5370,0,10:50:21.619904
154341,139766,201897,203642,5380,0,10:50:21.660890
154338,139772,201901,203650,5390,0,10:50:21.700220
154343,139773,201894,203642,5400,0,10:50:21.740138
154348,139770,201890,203640,5410,0,10:50:21.780200
154333,139761,201895,203645,5420,0,10:50:21.819825
154363,139771,201897,203646,5430,0,10:50:21.860661
154332,139771,201900,203641,5440,0,10:50:21.900596
154339,139769,201864,203642,5450,0,10:50:21.940532
154342,139778,201902,203648,5460,0,10:50:21.979613
154337,139764,201898,203646,5470,0,10:50:22.019739
154342,139769,201898,203643,5480,0,10:50:22.061613
154336,139769,201900,203648,5490,0,10:50:22.100765
154334,139763,201890,203640,5500,0,10:50:22.140365
154346,139773,201892,203640,5510,0,10:50:22.180260
154335,139769,201897,203642,5520,0,10:50:22.220575
154339,139767,201898,203646,5530,0,10:50:22.260663
154332,139765,201894,203640,5540,0,10:50:22.300069
154353,139765,201897,203645,5550,0,10:50:22.339962
154321,139772,201895,203640,5560,0,10:50:22.379753
154344,139755,201895,203642,5570,0,10:50:22.420621
154334,139766,201932,203645,5580,0,10:50:22.460383
154330,139766,201862,203644,5590,0,10:50:22.499723
154325,139759,201920,203643,5600,0,10:50:22.550072
154339,139768,201887,203645,5610,0,10:50:22.580274
154329,139752,201894,203640,5620,0,10:50:22.620820
154324,139755,201889,203637,5630,0,10:50:22.660016
154327,139757,201894,203641,5640,0,10:50:22.700110
154327,139758,201893,203641,5650,0,10:50:22.740866
154338,139768,201894,203637,5660,0,10:50:22.780061
154325,139752,201886,203633,5670,0,10:50:22.820003
154332,139754,201892,203641,5680,0,10:50:22.860041
154380,139769,201891,203635,5690,0,10:50:22.899837
154327,139763,201894,203637,5700,0,10:50:22.940153
154339,139760,201891,203643,5710,0,10:50:22.980032
154315,139761,201932,203640,5720,0,10:50:23.020024
154336,139767,201822,203636,5730,0,10:50:23.060030
154338,139769,201924,203644,5740,0,10:50:23.100194
154328,139758,201864,203631,5750,0,10:50:23.140023
154334,139765,201889,203638,5760,0,10:50:23.181622
154335,139763,201893,203637,5770,0,10:50:23.220009
154334,139766,201885,203638,5780,0,10:50:23.259995
154331,139759,201893,203641,5790,0,10:50:23.300036
154324,139757,201891,203632,5800,0,10:50:23.339977
154329,139757,201895,203641,5810,0,10:50:23.379780
154332,139756,201886,203633,5820,0,10:50:23.420400
154328,139745,201884,203631,5830,0,10:50:23.459782
154257,139759,201886,203632,5840,0,10:50:23.500756
154360,139755,201888,203631,5850,0,10:50:23.540000
