Acel_X,Acel_Y,Acel_Z,AngVel_X,AngVel_Y,AngVel_Z,PacketCounter,PacketLoss,Timestamp
-42,-23,7650,-167,-499,-39,2542,10,10:50:10.311112
-38,-13,7659,-165,-501,-37,2552,10,10:50:10.351578
-52,-22,7661,-172,-499,-40,2562,10,10:50:10.390795
-34,-20,7646,-154,-501,-41,2572,10,10:50:10.431078
-49,-30,7643,-162,-499,-39,2582,10,10:50:10.471322
-45,-25,7667,-163,-496,-38,2592,10,10:50:10.511420
-48,-24,7647,-158,-497,-32,2602,10,10:50:10.551232
-48,-21,7649,-156,-495,-32,2612,10,10:50:10.590758
-38,-11,7639,-160,-493,-34,2622,10,10:50:10.631043
-42,-19,7652,-163,-498,-35,2632,10,10:50:10.671344
-39,-29,7650,-167,-499,-38,2642,10,10:50:10.710484
-48,-22,7639,-162,-496,-36,2652,10,10:50:10.751638
-42,-22,7649,-166,-499,-36,2662,10,10:50:10.790664
-34,-30,7658,-170,-501,-36,2672,10,10:50:10.830746
-36,-20,7648,-157,-492,-36,2682,10,10:50:10.870916
-42,-30,7644,-162,-498,-33,2692,10,10:50:10.910991
-45,-21,7648,-161,-494,-35,2702,10,10:50:10.951441
-52,-23,7646,-166,-499,-39,2712,10,10:50:10.990821
-62,-33,7640,-167,-500,-39,2722,10,10:50:11.031109
-48,-30,7643,-167,-504,-35,2732,10,10:50:11.070650
-43,-15,7648,-169,-495,-39,2742,10,10:50:11.110671
-44,-39,7648,-165,-498,-37,2752,10,10:50:11.150437
-42,-27,7655,-169,-495,-39,2762,10,10:50:11.190479
-44,-38,7650,-168,-498,-37,2772,10,10:50:11.231073
-40,-22,7654,-168,-500,-33,2782,10,10:50:11.270455
-39,-19,7637,-165,-508,-37,2792,10,10:50:11.310731
-45,-27,7640,-162,-500,-40,2802,10,10:50:11.351414
-49,-23,7647,-160,-498,-35,2812,10,10:50:11.392350
-47,-31,7646,-164,-497,-36,2822,10,10:50:11.431259
-41,-9,7647,-165,-500,-40,2832,10,10:50:11.470680
-43,-7,7660,-163,-498,-34,2842,10,10:50:11.510714
-45,-15,7657,-165,-501,-35,2852,10,10:50:11.551250
-34,-22,7651,-165,-496,-37,2862,10,10:50:11.590647
-39,-23,7652,-166,-503,-38,2872,10,10:50:11.630572
-44,-13,7643,-174,-501,-36,2882,10,10:50:11.671761
-30,-24,7649,-169,-500,-35,2892,10,10:50:11.711166
-40,-30,7637,-174,-499,-35,2902,10,10:50:11.750601
-44,-22,7640,-160,-498,-35,2912,10,10:50:11.791656
-43,-24,7661,-165,-501,-36,2922,10,10:50:11.831044
-48,-28,7642,-163,-497,-37,2932,10,10:50:11.871539
-39,-20,7638,-164,-501,-35,2942,10,10:50:11.910768
-44,-23,7648,-167,-497,-34,2952,10,10:50:11.950579
-56,-28,7643,-162,-495,-32,2962,10,10:50:11.990572
-39,-30,7649,-164,-501,-36,2972,10,10:50:12.030781
-43,-25,7648,-164,-497,-34,2982,10,10:50:12.071669
-41,-22,7656,-167,-506,-38,2992,10,10:50:12.111301
-36,-12,7645,-165,-500,-33,3002,10,10:50:12.150723
-46,-20,7658,-167,-503,-37,3012,10,10:50:12.190823
-46,-22,7654,-161,-498,-34,3022,10,10:50:12.231299
-46,-21,7645,-170,-501,-37,3032,10,10:50:12.271178
-41,-24,7661,-166,-501,-38,3042,10,10:50:12.310693
-54,-17,7644,-164,-500,-34,3052,10,10:50:12.350598
-41,-14,7659,-165,-501,-38,3062,10,10:50:12.391054
-52,-23,7652,-165,-501,-31,3072,10,10:50:12.430849
-43,-19,7662,-159,-503,-36,3082,10,10:50:12.470794
-45,-26,7645,-166,-500,-36,3092,10,10:50:12.511313
-42,-16,7652,-165,-503,-38,3102,10,10:50:12.550720
-49,-28,7655,-161,-497,-36,3112,10,10:50:12.590582
-37,-14,7647,-165,-499,-34,3122,10,10:50:12.631752
-42,-25,7643,-157,-498,-31,3132,10,10:50:12.671834
-45,-22,7648,-160,-497,-40,3142,10,10:50:12.710756
-44,-16,7649,-163,-498,-36,3152,10,10:50:12.751464
-57,-30,7649,-162,-503,-35,3162,10,10:50:12.790776
-46,-27,7660,-163,-498,-32,3172,10,10:50:12.831807
-40,-35,7645,-166,-497,-35,3182,10,10:50:12.870657
-41,-27,7646,-168,-502,-39,3192,10,10:50:12.910399
-43,-24,7642,-158,-497,-42,3202,10,10:50:12.950351
-45,-28,7647,-164,-494,-38,3212,10,10:50:12.991240
-42,-40,7643,-165,-500,-38,3222,10,10:50:13.031267
-41,-21,7655,-164,-500,-31,3232,10,10:50:13.070851
-50,-16,7652,-165,-494,-35,3242,10,10:50:13.110835
-45,-17,7638,-157,-497,-35,3252,10,10:50:13.150726
-29,-27,7649,-163,-496,-36,3262,10,10:50:13.191053
-32,-23,7651,-163,-496,-34,3272,10,10:50:13.230342
-43,-22,7649,-166,-496,-37,3282,10,10:50:13.270824
-36,-22,7659,-161,-496,-36,3292,10,10:50:13.311316
-44,-25,7656,-162,-495,-35,3302,10,10:50:13.350403
-33,-17,7657,-163,-498,-37,3312,10,10:50:13.390807
-38,-24,7663,-163,-502,-35,3322,10,10:50:13.430751
-46,-28,7640,-161,-500,-35,3332,10,10:50:13.470560
-47,-26,7637,-167,-497,-39,3342,10,10:50:13.510682
-42,-19,7660,-155,-495,-36,3352,10,10:50:13.550379
-52,-13,7654,-164,-494,-38,3362,10,10:50:13.590812
-41,-24,7639,-159,-494,-37,3372,10,10:50:13.630812
-35,-17,7657,-160,-495,-36,3382,10,10:50:13.671810
-48,-27,7659,-169,-497,-36,3392,10,10:50:13.710645
-29,-26,7647,-160,-493,-37,3402,10,10:50:13.750976
-42,-19,7647,-164,-499,-38,3412,10,10:50:13.790384
-33,-24,7646,-168,-500,-39,3422,10,10:50:13.832076
-33,-21,7653,-166,-499,-34,3432,10,10:50:13.871617
-41,-30,7650,-163,-496,-36,3442,10,10:50:13.910745
-51,-13,7656,-160,-500,-36,3452,10,10:50:13.950295
-33,-21,7648,-163,-501,-36,3462,10,10:50:13.990658
-26,-19,7657,-165,-500,-35,3472,10,10:50:14.031051
-40,-15,7655,-171,-500,-37,3482,10,10:50:14.071088
-48,-17,7655,-168,-498,-37,3492,10,10:50:14.110906
-37,-25,7651,-163,-498,-37,3502,10,10:50:14.151018
-51,-19,7647,-161,-500,-38,3512,10,10:50:14.190715
-36,-16,7647,-169,-505,-38,3522,10,10:50:14.231745
-41,-11,7655,-162,-497,-35,3532,10,10:50:14.270569
-30,-24,7644,-170,-499,-35,3542,10,10:50:14.311500
-42,-17,7650,-158,-503,-36,3552,10,10:50:14.351225
-51,-21,7652,-161,-499,-33,3562,10,10:50:14.391653
-41,-19,7642,-167,-503,-39,3572,10,10:50:14.430642
-54,-31,7644,-163,-499,-35,3582,10,10:50:14.470546
-48,-32,7639,-166,-499,-32,3592,10,10:50:14.511125
-38,-25,7655,-163,-502,-34,3602,10,10:50:14.551143
-40,-13,7651,-165,-499,-35,3612,10,10:50:14.591171
-39,-12,7656,-159,-497,-34,3622,10,10:50:14.630654
-40,-27,7646,-169,-503,-33,3632,10,10:50:14.671241
-39,-29,7639,-172,-506,-35,3642,10,10:50:14.710743
-45,-26,7650,-162,-498,-35,3652,10,10:50:14.750391
-41,-24,7656,-163,-502,-34,3662,10,10:50:14.790317
-41,-15,7652,-162,-502,-40,3672,10,10:50:14.831646
-49,-24,7636,-160,-494,-37,3682,10,10:50:14.870314
-48,-28,7651,-164,-500,-35,3692,10,10:50:14.911672
