PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
118768,93771,292049,214315,2410,0,09:55:44.173654
118756,93764,292047,214310,2420,0,09:55:44.213637
118757,93763,292049,214313,2430,0,09:55:44.254288
118767,93776,292041,214316,2440,0,09:55:44.293116
118757,93755,292047,214312,2450,0,09:55:44.334295
118767,93770,292046,214312,2460,0,09:55:44.373601
118759,93765,292042,214323,2470,0,09:55:44.423431
118760,93757,292038,214311,2480,0,09:55:44.453293
118758,93768,292019,214316,2490,0,09:55:44.494320
118760,93769,292010,214313,2500,0,09:55:44.533664
118753,93761,292023,214314,2510,0,09:55:44.573508
118753,93764,292040,214310,2520,0,09:55:44.613638
118758,93770,292042,214310,2530,0,09:55:44.653839
118753,93759,292037,214313,2540,0,09:55:44.694199
120674,95313,292043,214317,2550,0,09:55:44.734287
124850,98732,292046,214318,2560,0,09:55:44.783651
124853,98729,292047,214320,2570,0,09:55:44.814326
124854,98733,292040,214309,2580,0,09:55:44.853619
124844,98722,292026,214296,2590,0,09:55:44.893286
124851,98725,292018,214308,2600,0,09:55:44.933674
124853,98726,292025,214309,2610,0,09:55:44.974320
124853,98728,292032,214313,2620,0,09:55:45.013622
124849,98720,291997,214314,2630,0,09:55:45.054316
124853,98726,292007,214304,2640,0,09:55:45.093674
124856,98731,292011,214308,2650,0,09:55:45.133610
124837,98715,292013,214307,2660,0,09:55:45.173473
124838,98715,292021,214305,2670,0,09:55:45.213366
124841,98721,292030,214308,2680,0,09:55:45.253777
124843,98720,292026,214304,2690,0,09:55:45.292956
124842,98713,292035,214314,2700,0,09:55:45.333638
124847,98727,292069,214311,2710,0,09:55:45.374309
124844,98724,292088,214321,2720,0,09:55:45.413612
124841,98718,292071,214306,2730,0,09:55:45.453448
124850,98726,292081,214310,2740,0,09:55:45.493580
124850,98725,292071,214312,2750,0,09:55:45.533262
124840,98718,292054,214304,2760,0,09:55:45.573617
124845,98718,292047,214304,2770,0,09:55:45.614318
124851,98727,292034,214302,2780,0,09:55:45.653573
124845,98725,292026,214299,2790,0,09:55:45.694316
124845,98722,292020,214295,2800,0,09:55:45.733596
